quarter,quarter_end,complex_nm,complex_type,industry,production,employment,op_rate_official,op_rate_approx,firms_in,firms_op,production_yoy,employment_yoy,production_yoy_valid,employment_yoy_valid,quadrant_yoy_valid,review_required,classification_break,production_source,employment_source,op_rate_source,firms_in_source,firms_op_source,production_is_revised,employment_is_revised,op_rate_is_revised,firms_in_is_revised,firms_op_is_revised,production_masked,employment_masked,op_rate_masked,firms_in_masked,firms_op_masked,production_invalid_source,employment_invalid_source,op_rate_invalid_source,firms_in_invalid_source,firms_op_invalid_source,production_note,employment_note,op_rate_note,firms_in_note,firms_op_note,employment_lag4,production_lag4,emp_delta,e_yoy,p_yoy,mfg_emp,mfg_emp_lag4,mfg_emp_yoy,E,P,R,A,employment_share_pct,mfg_emp_delta,net_gross_ratio,contribution_pct,state,run_length,transition_type,previous_state,production_yoy_reason,production_current_missing,production_lag4_missing,employment_yoy_reason,data_quality_core_missing,data_quality_production_missing,datarev,E_entry,E_up,R_entry,R_up,A_entry,A_up,P_support,n_entry,n_up,emp_entry,emp_up,data_quality_previous_signal_unknown,persist,scale_ok,scale_threshold,stage,stage_reason,data_quality_minimum_only,prod_only_decline,check_question,first_owner,rank_in_stage,scale_flag,q1_state,q1_question_route,q2_employment_delta,q2_employment_yoy,q2_employment_share,q2_contribution,q2_same_stage_rank,q3_state_run_length,q3_transition,q3_repeated_signal,signal_e,signal_r,signal_a,signal_p,decision_scale_gate,decision_stage,decision_reason,q1_state_label,decision_entry_trigger,decision_reinforcement,next_review_quarter
2024Q2,2024-06-30,창원,국가,기계,54973.24675475004,58282.0,79.53408182108247,,1546.0,1466.0,17.514539895264704,2.7249012972363262,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,56736.0,46779.95319025642,1546.0,2.7249012972363262,17.514539895264726,116299.0,113360.0,2.592625264643611,0.0,0.0,0.0,0.0,50.11393047231705,2939.0,0.9702872235061076,52.602926165362376,S1,1.0,S1->S1,S2,valid,False,False,valid,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,True,300,관찰,고용 축 진입신호 없음,False,False,미충원·숙련수요·증가의 지속가능성을 확인한다.,고용·훈련 기능,1,,S1,미충원·숙련수요·증가의 지속가능성을 확인한다.,1546.0,2.7249012972363262,50.11393047231705,52.602926165362376,1,1.0,S2 → S1,False,0.0,0.0,0.0,0.0,True,관찰,고용 축 진입신호 없음,생산↑·고용↑,없음,확인된 보강 없음,2024Q3
2024Q2,2024-06-30,창원,국가,기타,80.16083333333333,173.0,70.91630235249883,,26.0,22.0,1.7495425168448708,9.493670886075956,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,158.0,78.78250000000001,15.0,9.493670886075956,1.7495425168448708,116299.0,113360.0,2.592625264643611,0.0,0.0,0.0,0.0,0.14875450347810384,2939.0,0.9702872235061076,0.5103776794828173,S1,2.0,S1->S1,S1,valid,False,False,valid,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,300,관찰,고용 축 진입신호 없음,False,False,미충원·숙련수요·증가의 지속가능성을 확인한다.,고용·훈련 기능,2,규모기준 미만,S1,미충원·숙련수요·증가의 지속가능성을 확인한다.,15.0,9.493670886075956,0.14875450347810384,0.5103776794828173,2,2.0,S1 → S1,False,0.0,0.0,0.0,0.0,False,관찰,고용 축 진입신호 없음,생산↑·고용↑,없음,확인된 보강 없음,2024Q3
2024Q2,2024-06-30,창원,국가,목재종이,80.875,237.0,76.22525918944392,,48.0,43.0,25.96370999143369,-8.139534883720934,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,258.0,64.205,-21.0,-8.139534883720934,25.963709991433692,116299.0,113360.0,2.592625264643611,8.139534883720934,0.0,10.732160148364546,0.018056905046475034,0.2037850712387897,2939.0,0.9702872235061076,-0.7145287512759442,S2,2.0,S2->S2,S2,valid,False,False,valid,False,False,False,True,False,True,True,False,False,False,2,1,True,True,False,True,False,300,추가확인,고용감소 8.1%(진입경계 5% 통과) · 산단평균 대비 10.7%p 열위(상위경계 통과) [상위경계 통과했으나 고용 237인 < 300인으로 우선점검 제외],False,False,"자동화·설비투자, 외주·도급 전환, 미충원·숙련 불일치, 직무구조 변화 가능성을 질문으로 확인한다(원인 후보이며 입증된 원인이 아님).",고용·훈련 기능 + 기업지원 기능,1,규모기준 미만,S2,"자동화·설비투자, 외주·도급 전환, 미충원·숙련 불일치, 직무구조 변화 가능성을 질문으로 확인한다(원인 후보이며 입증된 원인이 아님).",-21.0,-8.139534883720934,0.2037850712387897,-0.7145287512759442,1,2.0,S2 → S2,True,8.139534883720934,10.732160148364546,0.018056905046475034,0.0,False,추가확인,고용감소 8.1%(진입경계 5% 통과) · 산단평균 대비 10.7%p 열위(상위경계 통과) [상위경계 통과했으나 고용 237인 < 300인으로 우선점검 제외],생산↑·고용↓,E|R,반복,2024Q3
2024Q2,2024-06-30,창원,국가,비금속,179.545,233.0,59.31156368201114,,6.0,5.0,5.419369990899203,-7.171314741035861,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,251.0,170.315,-18.0,-7.171314741035861,5.419369990899203,116299.0,113360.0,2.592625264643611,7.171314741035861,0.0,9.763940005679473,0.015477347182692888,0.2003456607537468,2939.0,0.9702872235061076,-0.6124532153793808,S2,1.0,S2->S4,S4,valid,False,False,valid,False,False,False,True,False,True,False,False,False,False,2,0,True,False,False,False,False,300,추가확인,고용감소 7.2%(진입경계 5% 통과) · 산단평균 대비 9.8%p 열위(진입경계 통과),False,False,"자동화·설비투자, 외주·도급 전환, 미충원·숙련 불일치, 직무구조 변화 가능성을 질문으로 확인한다(원인 후보이며 입증된 원인이 아님).",고용·훈련 기능 + 기업지원 기능,2,규모기준 미만,S2,"자동화·설비투자, 외주·도급 전환, 미충원·숙련 불일치, 직무구조 변화 가능성을 질문으로 확인한다(원인 후보이며 입증된 원인이 아님).",-18.0,-7.171314741035861,0.2003456607537468,-0.6124532153793808,2,1.0,S4 → S2,False,7.171314741035861,9.763940005679473,0.015477347182692888,0.0,False,추가확인,고용감소 7.2%(진입경계 5% 통과) · 산단평균 대비 9.8%p 열위(진입경계 통과),생산↑·고용↓,E|R,확인된 보강 없음,2024Q3
2024Q2,2024-06-30,창원,국가,석유화학,901.9691666666664,628.0,81.1704269767407,,43.0,41.0,-9.047036826957433,0.4799999999999915,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,625.0,991.6875,3.0,0.47999999999999154,-9.047036826957445,116299.0,113360.0,2.592625264643611,0.0,9.047036826957445,2.1126252646436194,0.0,0.5399874461517296,2939.0,0.9702872235061076,0.10207553589656344,S3,2.0,S3->S4,S3,valid,False,False,valid,False,False,False,False,False,False,False,False,False,True,0,0,False,False,False,False,True,300,관찰,고용 축 진입신호 없음 (생산 9.0% 단독 감소 — 확인질문에 반영),False,True,선제채용·신규 입주기업·고용조정 시차·생산 단가와 물량 구분 가능성을 확인한다.,기업지원 기능(모니터링),3,,S3,선제채용·신규 입주기업·고용조정 시차·생산 단가와 물량 구분 가능성을 확인한다.,3.0,0.47999999999999154,0.5399874461517296,0.10207553589656344,3,2.0,S3 → S3,False,0.0,2.1126252646436194,0.0,9.047036826957445,True,관찰,고용 축 진입신호 없음 (생산 9.0% 단독 감소 — 확인질문에 반영),생산↓·고용↑,없음,생산,2024Q3
2024Q2,2024-06-30,창원,국가,섬유의복,8.355,38.0,90.86460032626428,,9.0,7.0,-6.908077994428963,-13.636363636363637,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,44.0,8.975,-6.0,-13.636363636363635,-6.908077994428963,116299.0,113360.0,2.592625264643611,13.636363636363635,6.908077994428963,16.228988901007245,0.005159115727564296,0.032674399607907204,2939.0,0.9702872235061076,-0.2041510717931269,S4,1.0,S4->S2,S2,valid,False,False,valid,False,False,False,True,True,True,True,False,False,True,2,2,True,True,False,True,False,300,추가확인,고용감소 13.6%(상위경계 10% 통과) · 산단평균 대비 16.2%p 열위(상위경계 통과) [상위경계 통과했으나 고용 38인 < 300인으로 우선점검 제외],False,False,수주잔량·가동률·휴업/감산·기업 수 변동·고용조정 계획 신고 여부를 확인한다(원인 후보이며 입증된 원인이 아님).,기업지원 기능 + 고용지원 기능,3,규모기준 미만,S4,수주잔량·가동률·휴업/감산·기업 수 변동·고용조정 계획 신고 여부를 확인한다(원인 후보이며 입증된 원인이 아님).,-6.0,-13.636363636363635,0.032674399607907204,-0.2041510717931269,3,1.0,S2 → S4,True,13.636363636363635,16.228988901007245,0.005159115727564296,6.908077994428963,False,추가확인,고용감소 13.6%(상위경계 10% 통과) · 산단평균 대비 16.2%p 열위(상위경계 통과) [상위경계 통과했으나 고용 38인 < 300인으로 우선점검 제외],생산↓·고용↓,E|R,생산|반복,2024Q3
2024Q2,2024-06-30,창원,국가,운송장비,39643.61302627273,16805.0,91.283876842257,,243.0,237.0,-1.0242605255896595,1.7683037606734064,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,16513.0,40053.86899536364,292.0,1.7683037606734064,-1.0242605255896708,116299.0,113360.0,2.592625264643611,0.0,1.0242605255896708,0.8243215039702045,0.0,14.44982330028633,2939.0,0.9702872235061076,9.935352160598843,S3,1.0,S3->S1,S1,valid,False,False,valid,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,True,300,관찰,고용 축 진입신호 없음,False,False,선제채용·신규 입주기업·고용조정 시차·생산 단가와 물량 구분 가능성을 확인한다.,기업지원 기능(모니터링),4,,S3,선제채용·신규 입주기업·고용조정 시차·생산 단가와 물량 구분 가능성을 확인한다.,292.0,1.7683037606734064,14.44982330028633,9.935352160598843,4,1.0,S1 → S3,False,0.0,0.8243215039702045,0.0,1.0242605255896708,True,관찰,고용 축 진입신호 없음,생산↓·고용↑,없음,확인된 보강 없음,2024Q3
2024Q2,2024-06-30,창원,국가,음식료,1609.32,949.0,89.08423124081449,,7.0,4.0,5.6871913418093945,4.4004400440043945,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,909.0,1522.72,40.0,4.4004400440043945,5.6871913418093945,116299.0,113360.0,2.592625264643611,0.0,0.0,0.0,0.0,0.8160001375764194,2939.0,0.9702872235061076,1.3610071452875128,S1,1.0,S1->S1,S3,valid,False,False,valid,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,True,300,관찰,고용 축 진입신호 없음,False,False,미충원·숙련수요·증가의 지속가능성을 확인한다.,고용·훈련 기능,5,,S1,미충원·숙련수요·증가의 지속가능성을 확인한다.,40.0,4.4004400440043945,0.8160001375764194,1.3610071452875128,5,1.0,S3 → S1,False,0.0,0.0,0.0,0.0,True,관찰,고용 축 진입신호 없음,생산↑·고용↑,없음,확인된 보강 없음,2024Q3
2024Q2,2024-06-30,창원,국가,전기전자,34875.72381375001,29445.0,75.62382840608421,,615.0,562.0,5.154444166314365,2.688847039129527,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,28674.0,33166.19101575,771.0,2.688847039129527,5.154444166314365,116299.0,113360.0,2.592625264643611,0.0,0.0,0.0,0.0,25.31836043302178,2939.0,0.9702872235061076,26.23341272541681,S1,2.0,S1->S3,S1,valid,False,False,valid,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,True,300,관찰,고용 축 진입신호 없음,False,False,미충원·숙련수요·증가의 지속가능성을 확인한다.,고용·훈련 기능,6,,S1,미충원·숙련수요·증가의 지속가능성을 확인한다.,771.0,2.688847039129527,25.31836043302178,26.23341272541681,6,2.0,S1 → S1,False,0.0,0.0,0.0,0.0,True,관찰,고용 축 진입신호 없음,생산↑·고용↑,없음,확인된 보강 없음,2024Q3
2024Q2,2024-06-30,창원,국가,철강,15230.0545,9509.0,68.83932144017402,,79.0,74.0,-12.388044560212986,3.4486510008703286,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,9192.0,17383.534499999998,317.0,3.4486510008703286,-12.388044560212986,116299.0,113360.0,2.592625264643611,0.0,12.388044560212986,0.0,0.0,8.176338575568147,2939.0,0.9702872235061076,10.785981626403538,S3,2.0,S3->S3,S3,valid,False,False,valid,False,False,False,False,False,False,False,False,False,True,0,0,False,False,False,False,True,300,관찰,고용 축 진입신호 없음 (생산 12.4% 단독 감소 — 확인질문에 반영),False,True,선제채용·신규 입주기업·고용조정 시차·생산 단가와 물량 구분 가능성을 확인한다.,기업지원 기능(모니터링),7,,S3,선제채용·신규 입주기업·고용조정 시차·생산 단가와 물량 구분 가능성을 확인한다.,317.0,3.4486510008703286,8.176338575568147,10.785981626403538,7,2.0,S3 → S3,False,0.0,0.0,0.0,12.388044560212986,True,관찰,고용 축 진입신호 없음 (생산 12.4% 단독 감소 — 확인질문에 반영),생산↓·고용↑,없음,생산,2024Q3
2024Q3,2024-09-30,창원,국가,기계,54672.122736750025,58477.0,77.87633742978133,,1546.0,1463.0,21.87587197768224,3.4515090400877524,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,"보정본으로 대체(이전 무효: 업종별 117,705 != 단지 전체 120,217 (2.09%) + 원파일 중복 -> 업종별 무효)",보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,56526.0,44858.85667900002,1951.0,3.4515090400877524,21.875871977682237,116432.0,113488.0,2.5941068659241395,0.0,0.0,0.0,0.0,50.22416517795795,2944.0,0.9602087410306588,66.27038043478261,S1,2.0,,S1,valid,False,False,valid,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,True,300,관찰,고용 축 진입신호 없음,False,False,미충원·숙련수요·증가의 지속가능성을 확인한다.,고용·훈련 기능,2,,S1,미충원·숙련수요·증가의 지속가능성을 확인한다.,1951.0,3.4515090400877524,50.22416517795795,66.27038043478261,2,2.0,S1 → S1,False,0.0,0.0,0.0,0.0,True,관찰,고용 축 진입신호 없음,생산↑·고용↑,없음,확인된 보강 없음,2024Q4
2024Q3,2024-09-30,창원,국가,기타,79.4125,173.0,67.27734830032827,,37.0,26.0,2.424789604359434,1.764705882352935,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,"보정본으로 대체(이전 무효: 업종별 117,705 != 단지 전체 120,217 (2.09%) + 원파일 중복 -> 업종별 무효)",보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,170.0,77.53250000000001,3.0,1.764705882352935,2.424789604359434,116432.0,113488.0,2.5941068659241395,0.0,0.0,0.8294009835712046,0.0,0.14858458155833448,2944.0,0.9602087410306588,0.10190217391304347,S1,3.0,,S1,valid,False,False,valid,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,300,관찰,고용 축 진입신호 없음,False,False,미충원·숙련수요·증가의 지속가능성을 확인한다.,고용·훈련 기능,3,규모기준 미만,S1,미충원·숙련수요·증가의 지속가능성을 확인한다.,3.0,1.764705882352935,0.14858458155833448,0.10190217391304347,3,3.0,S1 → S1,False,0.0,0.8294009835712046,0.0,0.0,False,관찰,고용 축 진입신호 없음,생산↑·고용↑,없음,확인된 보강 없음,2024Q4
2024Q3,2024-09-30,창원,국가,목재종이,78.03,211.0,75.05771450557907,,50.0,44.0,4.576827715606768,-16.26984126984127,True,True,True,True,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,"보정본으로 대체(이전 무효: 업종별 117,705 != 단지 전체 120,217 (2.09%) + 원파일 중복 -> 업종별 무효)",보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,252.0,74.61500000000001,-41.0,-16.26984126984127,4.576827715606768,116432.0,113488.0,2.5941068659241395,16.26984126984127,0.0,18.86394813576541,0.03521368695891164,0.18122165727635015,2944.0,0.9602087410306588,-1.3926630434782608,S2,3.0,,S2,valid,False,False,valid,False,False,False,True,True,True,True,False,False,False,2,2,True,True,False,True,False,300,추가확인,고용감소 16.3%(상위경계 10% 통과) · 산단평균 대비 18.9%p 열위(상위경계 통과) [상위경계 통과했으나 고용 211인 < 300인으로 우선점검 제외],False,False,"자동화·설비투자, 외주·도급 전환, 미충원·숙련 불일치, 직무구조 변화 가능성을 질문으로 확인한다(원인 후보이며 입증된 원인이 아님).",고용·훈련 기능 + 기업지원 기능,1,규모기준 미만,S2,"자동화·설비투자, 외주·도급 전환, 미충원·숙련 불일치, 직무구조 변화 가능성을 질문으로 확인한다(원인 후보이며 입증된 원인이 아님).",-41.0,-16.26984126984127,0.18122165727635015,-1.3926630434782608,1,3.0,S2 → S2,True,16.26984126984127,18.86394813576541,0.03521368695891164,0.0,False,추가확인,고용감소 16.3%(상위경계 10% 통과) · 산단평균 대비 18.9%p 열위(상위경계 통과) [상위경계 통과했으나 고용 211인 < 300인으로 우선점검 제외],생산↑·고용↓,E|R,반복,2024Q4
2024Q3,2024-09-30,창원,국가,비금속,136.385,236.0,46.98313726165665,,6.0,5.0,-9.465963025656343,-5.976095617529875,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,"보정본으로 대체(이전 무효: 업종별 117,705 != 단지 전체 120,217 (2.09%) + 원파일 중복 -> 업종별 무효)",보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,251.0,150.64499999999998,-15.0,-5.976095617529875,-9.465963025656343,116432.0,113488.0,2.5941068659241395,5.976095617529875,9.465963025656343,8.570202483454015,0.01288305620447987,0.2026934176171499,2944.0,0.9602087410306588,-0.5095108695652174,S4,1.0,,S2,valid,False,False,valid,False,False,False,True,False,True,False,False,False,True,2,0,True,False,False,True,False,300,추가확인,고용감소 6.0%(진입경계 5% 통과) · 산단평균 대비 8.6%p 열위(진입경계 통과),False,False,수주잔량·가동률·휴업/감산·기업 수 변동·고용조정 계획 신고 여부를 확인한다(원인 후보이며 입증된 원인이 아님).,기업지원 기능 + 고용지원 기능,2,규모기준 미만,S4,수주잔량·가동률·휴업/감산·기업 수 변동·고용조정 계획 신고 여부를 확인한다(원인 후보이며 입증된 원인이 아님).,-15.0,-5.976095617529875,0.2026934176171499,-0.5095108695652174,2,1.0,S2 → S4,True,5.976095617529875,8.570202483454015,0.01288305620447987,9.465963025656343,False,추가확인,고용감소 6.0%(진입경계 5% 통과) · 산단평균 대비 8.6%p 열위(진입경계 통과),생산↓·고용↓,E|R,생산|반복,2024Q4
2024Q3,2024-09-30,창원,국가,석유화학,842.5100000000001,623.0,79.01617819460728,,43.0,40.0,-15.80477933369141,-0.6379585326953707,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,"보정본으로 대체(이전 무효: 업종별 117,705 != 단지 전체 120,217 (2.09%) + 원파일 중복 -> 업종별 무효)",보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,627.0,1000.6625,-4.0,-0.6379585326953707,-15.804779333691421,116432.0,113488.0,2.5941068659241395,0.6379585326953707,15.804779333691421,3.2320653986195103,0.003435481654527965,0.5350762676927305,2944.0,0.9602087410306588,-0.1358695652173913,S4,1.0,,S3,valid,False,False,valid,False,False,False,False,False,False,False,False,False,True,0,0,False,False,False,False,True,300,관찰,고용 축 진입신호 없음 (생산 15.8% 단독 감소 — 확인질문에 반영),False,True,수주잔량·가동률·휴업/감산·기업 수 변동·고용조정 계획 신고 여부를 확인한다(원인 후보이며 입증된 원인이 아님).,기업지원 기능 + 고용지원 기능,1,,S4,수주잔량·가동률·휴업/감산·기업 수 변동·고용조정 계획 신고 여부를 확인한다(원인 후보이며 입증된 원인이 아님).,-4.0,-0.6379585326953707,0.5350762676927305,-0.1358695652173913,1,1.0,S3 → S4,False,0.6379585326953707,3.2320653986195103,0.003435481654527965,15.804779333691421,True,관찰,고용 축 진입신호 없음 (생산 15.8% 단독 감소 — 확인질문에 반영),생산↓·고용↓,없음,생산,2024Q4
2024Q3,2024-09-30,창원,국가,섬유의복,11.095,38.0,99.64077233947016,,9.0,7.0,40.17687934301959,-2.564102564102566,True,True,True,True,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,"보정본으로 대체(이전 무효: 업종별 117,705 != 단지 전체 120,217 (2.09%) + 원파일 중복 -> 업종별 무효)",보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,39.0,7.915,-1.0,-2.564102564102566,40.17687934301959,116432.0,113488.0,2.5941068659241395,2.564102564102566,0.0,5.158209430026705,0.0008588704136319913,0.03263707571801567,2944.0,0.9602087410306588,-0.033967391304347824,S2,1.0,,S4,valid,False,False,valid,False,False,False,False,False,True,False,False,False,False,1,0,True,False,False,True,False,300,추가확인,산단평균 대비 5.2%p 열위(진입경계 통과),False,False,"자동화·설비투자, 외주·도급 전환, 미충원·숙련 불일치, 직무구조 변화 가능성을 질문으로 확인한다(원인 후보이며 입증된 원인이 아님).",고용·훈련 기능 + 기업지원 기능,3,규모기준 미만,S2,"자동화·설비투자, 외주·도급 전환, 미충원·숙련 불일치, 직무구조 변화 가능성을 질문으로 확인한다(원인 후보이며 입증된 원인이 아님).",-1.0,-2.564102564102566,0.03263707571801567,-0.033967391304347824,3,1.0,S4 → S2,True,2.564102564102566,5.158209430026705,0.0008588704136319913,0.0,False,추가확인,산단평균 대비 5.2%p 열위(진입경계 통과),생산↑·고용↓,R,반복,2024Q4
2024Q3,2024-09-30,창원,국가,운송장비,41393.52678963636,16786.0,91.15549779576008,,247.0,239.0,5.919587772828883,0.3107445918489215,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,"보정본으로 대체(이전 무효: 업종별 117,705 != 단지 전체 120,217 (2.09%) + 원파일 중복 -> 업종별 무효)",보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,16734.0,39080.14339936363,52.0,0.31074459184892156,5.919587772828883,116432.0,113488.0,2.5941068659241395,0.0,0.0,2.283362274075218,0.0,14.416998763226605,2944.0,0.9602087410306588,1.766304347826087,S1,1.0,,S3,valid,False,False,valid,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,True,300,관찰,고용 축 진입신호 없음,False,False,미충원·숙련수요·증가의 지속가능성을 확인한다.,고용·훈련 기능,4,,S1,미충원·숙련수요·증가의 지속가능성을 확인한다.,52.0,0.31074459184892156,14.416998763226605,1.766304347826087,4,1.0,S3 → S1,False,0.0,2.283362274075218,0.0,0.0,True,관찰,고용 축 진입신호 없음,생산↑·고용↑,없음,확인된 보강 없음,2024Q4
2024Q3,2024-09-30,창원,국가,음식료,1638.83,913.0,87.87221550496913,,7.0,4.0,7.54395059946058,5.184331797235031,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,"보정본으로 대체(이전 무효: 업종별 117,705 != 단지 전체 120,217 (2.09%) + 원파일 중복 -> 업종별 무효)",보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,868.0,1523.87,45.0,5.184331797235031,7.54395059946058,116432.0,113488.0,2.5941068659241395,0.0,0.0,0.0,0.0,0.784148687646008,2944.0,0.9602087410306588,1.528532608695652,S1,2.0,,S1,valid,False,False,valid,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,True,300,관찰,고용 축 진입신호 없음,False,False,미충원·숙련수요·증가의 지속가능성을 확인한다.,고용·훈련 기능,5,,S1,미충원·숙련수요·증가의 지속가능성을 확인한다.,45.0,5.184331797235031,0.784148687646008,1.528532608695652,5,2.0,S1 → S1,False,0.0,0.0,0.0,0.0,True,관찰,고용 축 진입신호 없음,생산↑·고용↑,없음,확인된 보강 없음,2024Q4
2024Q3,2024-09-30,창원,국가,전기전자,33573.62280075,29232.0,74.87957485472695,,624.0,574.0,-2.424309700705796,1.3943808532778323,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,"보정본으로 대체(이전 무효: 업종별 117,705 != 단지 전체 120,217 (2.09%) + 원파일 중복 -> 업종별 무효)",보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,28830.0,34407.77379875,402.0,1.3943808532778323,-2.4243097007057735,116432.0,113488.0,2.5941068659241395,0.0,2.4243097007057735,1.1997260126463072,0.0,25.106499931290365,2944.0,0.9602087410306588,13.654891304347828,S3,1.0,,S1,valid,False,False,valid,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,True,300,관찰,고용 축 진입신호 없음,False,False,선제채용·신규 입주기업·고용조정 시차·생산 단가와 물량 구분 가능성을 확인한다.,기업지원 기능(모니터링),6,,S3,선제채용·신규 입주기업·고용조정 시차·생산 단가와 물량 구분 가능성을 확인한다.,402.0,1.3943808532778323,25.106499931290365,13.654891304347828,6,1.0,S1 → S3,False,0.0,1.1997260126463072,0.0,2.4243097007057735,True,관찰,고용 축 진입신호 없음,생산↓·고용↑,없음,확인된 보강 없음,2024Q4
