industry,quarter,export_usd,import_usd,n_hs6_items,months,mapping_grade,coverage_flag,hs_chapters,export_lag4,import_lag4,export_yoy,import_yoy,n_hs6_excluded_incomplete,geography,population_scope,source,source_table_id,frequency,role,coverage_note
전기전자,2021Q4,484637,320248,214,3,B,mapped_chapters_only,85,,,,,0,경상남도 창원시,창원시 전역 통관실적 — 창원국가산단 아님,관세청 시군구별 품목별 수출입실적 + 무역통계 지역별 실적,data.go.kr 15134343 + tradedata.go.kr,월→분기 합산,CONTEXT / EXTERNAL_DEMAND,관세청 HS부호 원본의 유효 HS6 중 (1)KICOX 업종 귀속 근거가 있는 류이고 (2)6개 연도창을 모두 확보한 코드만 합산했다. 업종 수출 총액이 아니라 시점 간 비교가 성립하는 부분집합이다.
전기전자,2022Q1,481476,303049,233,3,B,mapped_chapters_only,85,428575.0,264043.0,12.343463804468291,14.772593857818617,0,경상남도 창원시,창원시 전역 통관실적 — 창원국가산단 아님,관세청 시군구별 품목별 수출입실적 + 무역통계 지역별 실적,data.go.kr 15134343 + tradedata.go.kr,월→분기 합산,CONTEXT / EXTERNAL_DEMAND,관세청 HS부호 원본의 유효 HS6 중 (1)KICOX 업종 귀속 근거가 있는 류이고 (2)6개 연도창을 모두 확보한 코드만 합산했다. 업종 수출 총액이 아니라 시점 간 비교가 성립하는 부분집합이다.
전기전자,2022Q2,440082,267628,237,3,B,mapped_chapters_only,85,405767.0,285264.0,8.456823743675557,-6.182343373156096,0,경상남도 창원시,창원시 전역 통관실적 — 창원국가산단 아님,관세청 시군구별 품목별 수출입실적 + 무역통계 지역별 실적,data.go.kr 15134343 + tradedata.go.kr,월→분기 합산,CONTEXT / EXTERNAL_DEMAND,관세청 HS부호 원본의 유효 HS6 중 (1)KICOX 업종 귀속 근거가 있는 류이고 (2)6개 연도창을 모두 확보한 코드만 합산했다. 업종 수출 총액이 아니라 시점 간 비교가 성립하는 부분집합이다.
전기전자,2022Q3,453042,250947,241,3,B,mapped_chapters_only,85,430860.0,271819.0,5.148308035092608,-7.6786390943973775,0,경상남도 창원시,창원시 전역 통관실적 — 창원국가산단 아님,관세청 시군구별 품목별 수출입실적 + 무역통계 지역별 실적,data.go.kr 15134343 + tradedata.go.kr,월→분기 합산,CONTEXT / EXTERNAL_DEMAND,관세청 HS부호 원본의 유효 HS6 중 (1)KICOX 업종 귀속 근거가 있는 류이고 (2)6개 연도창을 모두 확보한 코드만 합산했다. 업종 수출 총액이 아니라 시점 간 비교가 성립하는 부분집합이다.
전기전자,2022Q4,422780,302359,247,3,B,mapped_chapters_only,85,484637.0,320248.0,-12.763573561242747,-5.585983362893754,0,경상남도 창원시,창원시 전역 통관실적 — 창원국가산단 아님,관세청 시군구별 품목별 수출입실적 + 무역통계 지역별 실적,data.go.kr 15134343 + tradedata.go.kr,월→분기 합산,CONTEXT / EXTERNAL_DEMAND,관세청 HS부호 원본의 유효 HS6 중 (1)KICOX 업종 귀속 근거가 있는 류이고 (2)6개 연도창을 모두 확보한 코드만 합산했다. 업종 수출 총액이 아니라 시점 간 비교가 성립하는 부분집합이다.
전기전자,2023Q1,509982,275052,238,3,B,mapped_chapters_only,85,481476.0,303049.0,5.920544326196953,-9.238439988252722,0,경상남도 창원시,창원시 전역 통관실적 — 창원국가산단 아님,관세청 시군구별 품목별 수출입실적 + 무역통계 지역별 실적,data.go.kr 15134343 + tradedata.go.kr,월→분기 합산,CONTEXT / EXTERNAL_DEMAND,관세청 HS부호 원본의 유효 HS6 중 (1)KICOX 업종 귀속 근거가 있는 류이고 (2)6개 연도창을 모두 확보한 코드만 합산했다. 업종 수출 총액이 아니라 시점 간 비교가 성립하는 부분집합이다.
전기전자,2023Q2,536286,239540,245,3,B,mapped_chapters_only,85,440082.0,267628.0,21.860471457592002,-10.495164930425815,0,경상남도 창원시,창원시 전역 통관실적 — 창원국가산단 아님,관세청 시군구별 품목별 수출입실적 + 무역통계 지역별 실적,data.go.kr 15134343 + tradedata.go.kr,월→분기 합산,CONTEXT / EXTERNAL_DEMAND,관세청 HS부호 원본의 유효 HS6 중 (1)KICOX 업종 귀속 근거가 있는 류이고 (2)6개 연도창을 모두 확보한 코드만 합산했다. 업종 수출 총액이 아니라 시점 간 비교가 성립하는 부분집합이다.
전기전자,2023Q3,517832,248579,252,3,B,mapped_chapters_only,85,453042.0,250947.0,14.30110232605366,-0.9436255464301269,0,경상남도 창원시,창원시 전역 통관실적 — 창원국가산단 아님,관세청 시군구별 품목별 수출입실적 + 무역통계 지역별 실적,data.go.kr 15134343 + tradedata.go.kr,월→분기 합산,CONTEXT / EXTERNAL_DEMAND,관세청 HS부호 원본의 유효 HS6 중 (1)KICOX 업종 귀속 근거가 있는 류이고 (2)6개 연도창을 모두 확보한 코드만 합산했다. 업종 수출 총액이 아니라 시점 간 비교가 성립하는 부분집합이다.
전기전자,2023Q4,535341,263702,248,3,B,mapped_chapters_only,85,422780.0,302359.0,26.624012488764848,-12.785132904924279,0,경상남도 창원시,창원시 전역 통관실적 — 창원국가산단 아님,관세청 시군구별 품목별 수출입실적 + 무역통계 지역별 실적,data.go.kr 15134343 + tradedata.go.kr,월→분기 합산,CONTEXT / EXTERNAL_DEMAND,관세청 HS부호 원본의 유효 HS6 중 (1)KICOX 업종 귀속 근거가 있는 류이고 (2)6개 연도창을 모두 확보한 코드만 합산했다. 업종 수출 총액이 아니라 시점 간 비교가 성립하는 부분집합이다.
전기전자,2024Q1,524257,265925,237,3,B,mapped_chapters_only,85,509982.0,275052.0,2.799118400257261,-3.318281634018294,0,경상남도 창원시,창원시 전역 통관실적 — 창원국가산단 아님,관세청 시군구별 품목별 수출입실적 + 무역통계 지역별 실적,data.go.kr 15134343 + tradedata.go.kr,월→분기 합산,CONTEXT / EXTERNAL_DEMAND,관세청 HS부호 원본의 유효 HS6 중 (1)KICOX 업종 귀속 근거가 있는 류이고 (2)6개 연도창을 모두 확보한 코드만 합산했다. 업종 수출 총액이 아니라 시점 간 비교가 성립하는 부분집합이다.
전기전자,2024Q2,502425,269088,254,3,B,mapped_chapters_only,85,536286.0,239540.0,-6.313981718709794,12.33530934290723,0,경상남도 창원시,창원시 전역 통관실적 — 창원국가산단 아님,관세청 시군구별 품목별 수출입실적 + 무역통계 지역별 실적,data.go.kr 15134343 + tradedata.go.kr,월→분기 합산,CONTEXT / EXTERNAL_DEMAND,관세청 HS부호 원본의 유효 HS6 중 (1)KICOX 업종 귀속 근거가 있는 류이고 (2)6개 연도창을 모두 확보한 코드만 합산했다. 업종 수출 총액이 아니라 시점 간 비교가 성립하는 부분집합이다.
전기전자,2024Q3,524650,262976,248,3,B,mapped_chapters_only,85,517832.0,248579.0,1.3166432356439994,5.791720137260192,0,경상남도 창원시,창원시 전역 통관실적 — 창원국가산단 아님,관세청 시군구별 품목별 수출입실적 + 무역통계 지역별 실적,data.go.kr 15134343 + tradedata.go.kr,월→분기 합산,CONTEXT / EXTERNAL_DEMAND,관세청 HS부호 원본의 유효 HS6 중 (1)KICOX 업종 귀속 근거가 있는 류이고 (2)6개 연도창을 모두 확보한 코드만 합산했다. 업종 수출 총액이 아니라 시점 간 비교가 성립하는 부분집합이다.
전기전자,2024Q4,493502,262746,250,3,B,mapped_chapters_only,85,535341.0,263702.0,-7.8153924321133665,-0.3625304320786338,0,경상남도 창원시,창원시 전역 통관실적 — 창원국가산단 아님,관세청 시군구별 품목별 수출입실적 + 무역통계 지역별 실적,data.go.kr 15134343 + tradedata.go.kr,월→분기 합산,CONTEXT / EXTERNAL_DEMAND,관세청 HS부호 원본의 유효 HS6 중 (1)KICOX 업종 귀속 근거가 있는 류이고 (2)6개 연도창을 모두 확보한 코드만 합산했다. 업종 수출 총액이 아니라 시점 간 비교가 성립하는 부분집합이다.
전기전자,2025Q1,446491,261401,252,3,B,mapped_chapters_only,85,524257.0,265925.0,-14.83356445407501,-1.701231550249127,0,경상남도 창원시,창원시 전역 통관실적 — 창원국가산단 아님,관세청 시군구별 품목별 수출입실적 + 무역통계 지역별 실적,data.go.kr 15134343 + tradedata.go.kr,월→분기 합산,CONTEXT / EXTERNAL_DEMAND,관세청 HS부호 원본의 유효 HS6 중 (1)KICOX 업종 귀속 근거가 있는 류이고 (2)6개 연도창을 모두 확보한 코드만 합산했다. 업종 수출 총액이 아니라 시점 간 비교가 성립하는 부분집합이다.
전기전자,2025Q2,585196,323872,257,3,B,mapped_chapters_only,85,502425.0,269088.0,16.47429964671343,20.35913901771911,0,경상남도 창원시,창원시 전역 통관실적 — 창원국가산단 아님,관세청 시군구별 품목별 수출입실적 + 무역통계 지역별 실적,data.go.kr 15134343 + tradedata.go.kr,월→분기 합산,CONTEXT / EXTERNAL_DEMAND,관세청 HS부호 원본의 유효 HS6 중 (1)KICOX 업종 귀속 근거가 있는 류이고 (2)6개 연도창을 모두 확보한 코드만 합산했다. 업종 수출 총액이 아니라 시점 간 비교가 성립하는 부분집합이다.
전기전자,2025Q3,477225,292236,249,3,B,mapped_chapters_only,85,524650.0,262976.0,-9.0393595730487,11.126490630323671,0,경상남도 창원시,창원시 전역 통관실적 — 창원국가산단 아님,관세청 시군구별 품목별 수출입실적 + 무역통계 지역별 실적,data.go.kr 15134343 + tradedata.go.kr,월→분기 합산,CONTEXT / EXTERNAL_DEMAND,관세청 HS부호 원본의 유효 HS6 중 (1)KICOX 업종 귀속 근거가 있는 류이고 (2)6개 연도창을 모두 확보한 코드만 합산했다. 업종 수출 총액이 아니라 시점 간 비교가 성립하는 부분집합이다.
전기전자,2025Q4,485799,256860,253,3,B,mapped_chapters_only,85,493502.0,262746.0,-1.5608852649026783,-2.240186339658834,0,경상남도 창원시,창원시 전역 통관실적 — 창원국가산단 아님,관세청 시군구별 품목별 수출입실적 + 무역통계 지역별 실적,data.go.kr 15134343 + tradedata.go.kr,월→분기 합산,CONTEXT / EXTERNAL_DEMAND,관세청 HS부호 원본의 유효 HS6 중 (1)KICOX 업종 귀속 근거가 있는 류이고 (2)6개 연도창을 모두 확보한 코드만 합산했다. 업종 수출 총액이 아니라 시점 간 비교가 성립하는 부분집합이다.
전기전자,2026Q1,482020,254655,243,3,B,mapped_chapters_only,85,446491.0,261401.0,7.957383239527793,-2.5807093316398966,0,경상남도 창원시,창원시 전역 통관실적 — 창원국가산단 아님,관세청 시군구별 품목별 수출입실적 + 무역통계 지역별 실적,data.go.kr 15134343 + tradedata.go.kr,월→분기 합산,CONTEXT / EXTERNAL_DEMAND,관세청 HS부호 원본의 유효 HS6 중 (1)KICOX 업종 귀속 근거가 있는 류이고 (2)6개 연도창을 모두 확보한 코드만 합산했다. 업종 수출 총액이 아니라 시점 간 비교가 성립하는 부분집합이다.
전기전자,2026Q2,638019,296143,246,3,B,mapped_chapters_only,85,585196.0,323872.0,9.026548370118736,-8.561715739551424,0,경상남도 창원시,창원시 전역 통관실적 — 창원국가산단 아님,관세청 시군구별 품목별 수출입실적 + 무역통계 지역별 실적,data.go.kr 15134343 + tradedata.go.kr,월→분기 합산,CONTEXT / EXTERNAL_DEMAND,관세청 HS부호 원본의 유효 HS6 중 (1)KICOX 업종 귀속 근거가 있는 류이고 (2)6개 연도창을 모두 확보한 코드만 합산했다. 업종 수출 총액이 아니라 시점 간 비교가 성립하는 부분집합이다.
철강,2021Q1,238266,129849,192,3,A,mapped_chapters_only,72|73,,,,,0,경상남도 창원시,창원시 전역 통관실적 — 창원국가산단 아님,관세청 시군구별 품목별 수출입실적 + 무역통계 지역별 실적,data.go.kr 15134343 + tradedata.go.kr,월→분기 합산,CONTEXT / EXTERNAL_DEMAND,관세청 HS부호 원본의 유효 HS6 중 (1)KICOX 업종 귀속 근거가 있는 류이고 (2)6개 연도창을 모두 확보한 코드만 합산했다. 업종 수출 총액이 아니라 시점 간 비교가 성립하는 부분집합이다.
철강,2021Q2,282290,174337,197,3,A,mapped_chapters_only,72|73,,,,,0,경상남도 창원시,창원시 전역 통관실적 — 창원국가산단 아님,관세청 시군구별 품목별 수출입실적 + 무역통계 지역별 실적,data.go.kr 15134343 + tradedata.go.kr,월→분기 합산,CONTEXT / EXTERNAL_DEMAND,관세청 HS부호 원본의 유효 HS6 중 (1)KICOX 업종 귀속 근거가 있는 류이고 (2)6개 연도창을 모두 확보한 코드만 합산했다. 업종 수출 총액이 아니라 시점 간 비교가 성립하는 부분집합이다.
철강,2021Q3,284224,192416,196,3,A,mapped_chapters_only,72|73,,,,,0,경상남도 창원시,창원시 전역 통관실적 — 창원국가산단 아님,관세청 시군구별 품목별 수출입실적 + 무역통계 지역별 실적,data.go.kr 15134343 + tradedata.go.kr,월→분기 합산,CONTEXT / EXTERNAL_DEMAND,관세청 HS부호 원본의 유효 HS6 중 (1)KICOX 업종 귀속 근거가 있는 류이고 (2)6개 연도창을 모두 확보한 코드만 합산했다. 업종 수출 총액이 아니라 시점 간 비교가 성립하는 부분집합이다.
철강,2021Q4,327720,187769,201,3,A,mapped_chapters_only,72|73,,,,,0,경상남도 창원시,창원시 전역 통관실적 — 창원국가산단 아님,관세청 시군구별 품목별 수출입실적 + 무역통계 지역별 실적,data.go.kr 15134343 + tradedata.go.kr,월→분기 합산,CONTEXT / EXTERNAL_DEMAND,관세청 HS부호 원본의 유효 HS6 중 (1)KICOX 업종 귀속 근거가 있는 류이고 (2)6개 연도창을 모두 확보한 코드만 합산했다. 업종 수출 총액이 아니라 시점 간 비교가 성립하는 부분집합이다.
철강,2022Q1,313028,214898,197,3,A,mapped_chapters_only,72|73,238266.0,129849.0,31.37753603115845,65.49838658749778,0,경상남도 창원시,창원시 전역 통관실적 — 창원국가산단 아님,관세청 시군구별 품목별 수출입실적 + 무역통계 지역별 실적,data.go.kr 15134343 + tradedata.go.kr,월→분기 합산,CONTEXT / EXTERNAL_DEMAND,관세청 HS부호 원본의 유효 HS6 중 (1)KICOX 업종 귀속 근거가 있는 류이고 (2)6개 연도창을 모두 확보한 코드만 합산했다. 업종 수출 총액이 아니라 시점 간 비교가 성립하는 부분집합이다.
철강,2022Q2,282416,219936,191,3,A,mapped_chapters_only,72|73,282290.0,174337.0,0.044634949874233776,26.15566403001084,0,경상남도 창원시,창원시 전역 통관실적 — 창원국가산단 아님,관세청 시군구별 품목별 수출입실적 + 무역통계 지역별 실적,data.go.kr 15134343 + tradedata.go.kr,월→분기 합산,CONTEXT / EXTERNAL_DEMAND,관세청 HS부호 원본의 유효 HS6 중 (1)KICOX 업종 귀속 근거가 있는 류이고 (2)6개 연도창을 모두 확보한 코드만 합산했다. 업종 수출 총액이 아니라 시점 간 비교가 성립하는 부분집합이다.
철강,2022Q3,230593,175638,187,3,A,mapped_chapters_only,72|73,284224.0,192416.0,-18.869272123395632,-8.719649093630466,0,경상남도 창원시,창원시 전역 통관실적 — 창원국가산단 아님,관세청 시군구별 품목별 수출입실적 + 무역통계 지역별 실적,data.go.kr 15134343 + tradedata.go.kr,월→분기 합산,CONTEXT / EXTERNAL_DEMAND,관세청 HS부호 원본의 유효 HS6 중 (1)KICOX 업종 귀속 근거가 있는 류이고 (2)6개 연도창을 모두 확보한 코드만 합산했다. 업종 수출 총액이 아니라 시점 간 비교가 성립하는 부분집합이다.
철강,2022Q4,231293,178805,192,3,A,mapped_chapters_only,72|73,327720.0,187769.0,-29.423593311363362,-4.773950971672636,0,경상남도 창원시,창원시 전역 통관실적 — 창원국가산단 아님,관세청 시군구별 품목별 수출입실적 + 무역통계 지역별 실적,data.go.kr 15134343 + tradedata.go.kr,월→분기 합산,CONTEXT / EXTERNAL_DEMAND,관세청 HS부호 원본의 유효 HS6 중 (1)KICOX 업종 귀속 근거가 있는 류이고 (2)6개 연도창을 모두 확보한 코드만 합산했다. 업종 수출 총액이 아니라 시점 간 비교가 성립하는 부분집합이다.
철강,2023Q1,241420,227060,188,3,A,mapped_chapters_only,72|73,313028.0,214898.0,-22.875908864382744,5.659429124514892,0,경상남도 창원시,창원시 전역 통관실적 — 창원국가산단 아님,관세청 시군구별 품목별 수출입실적 + 무역통계 지역별 실적,data.go.kr 15134343 + tradedata.go.kr,월→분기 합산,CONTEXT / EXTERNAL_DEMAND,관세청 HS부호 원본의 유효 HS6 중 (1)KICOX 업종 귀속 근거가 있는 류이고 (2)6개 연도창을 모두 확보한 코드만 합산했다. 업종 수출 총액이 아니라 시점 간 비교가 성립하는 부분집합이다.
철강,2023Q2,232799,222517,197,3,A,mapped_chapters_only,72|73,282416.0,219936.0,-17.5687638094159,1.1735232067510593,0,경상남도 창원시,창원시 전역 통관실적 — 창원국가산단 아님,관세청 시군구별 품목별 수출입실적 + 무역통계 지역별 실적,data.go.kr 15134343 + tradedata.go.kr,월→분기 합산,CONTEXT / EXTERNAL_DEMAND,관세청 HS부호 원본의 유효 HS6 중 (1)KICOX 업종 귀속 근거가 있는 류이고 (2)6개 연도창을 모두 확보한 코드만 합산했다. 업종 수출 총액이 아니라 시점 간 비교가 성립하는 부분집합이다.
철강,2023Q3,222762,146344,193,3,A,mapped_chapters_only,72|73,230593.0,175638.0,-3.3960267657734633,-16.67862307701067,0,경상남도 창원시,창원시 전역 통관실적 — 창원국가산단 아님,관세청 시군구별 품목별 수출입실적 + 무역통계 지역별 실적,data.go.kr 15134343 + tradedata.go.kr,월→분기 합산,CONTEXT / EXTERNAL_DEMAND,관세청 HS부호 원본의 유효 HS6 중 (1)KICOX 업종 귀속 근거가 있는 류이고 (2)6개 연도창을 모두 확보한 코드만 합산했다. 업종 수출 총액이 아니라 시점 간 비교가 성립하는 부분집합이다.
철강,2023Q4,222724,137245,194,3,A,mapped_chapters_only,72|73,231293.0,178805.0,-3.704824616395652,-23.243197897150523,0,경상남도 창원시,창원시 전역 통관실적 — 창원국가산단 아님,관세청 시군구별 품목별 수출입실적 + 무역통계 지역별 실적,data.go.kr 15134343 + tradedata.go.kr,월→분기 합산,CONTEXT / EXTERNAL_DEMAND,관세청 HS부호 원본의 유효 HS6 중 (1)KICOX 업종 귀속 근거가 있는 류이고 (2)6개 연도창을 모두 확보한 코드만 합산했다. 업종 수출 총액이 아니라 시점 간 비교가 성립하는 부분집합이다.
철강,2024Q1,229276,154502,192,3,A,mapped_chapters_only,72|73,241420.0,227060.0,-5.030237759920475,-31.955430282744647,0,경상남도 창원시,창원시 전역 통관실적 — 창원국가산단 아님,관세청 시군구별 품목별 수출입실적 + 무역통계 지역별 실적,data.go.kr 15134343 + tradedata.go.kr,월→분기 합산,CONTEXT / EXTERNAL_DEMAND,관세청 HS부호 원본의 유효 HS6 중 (1)KICOX 업종 귀속 근거가 있는 류이고 (2)6개 연도창을 모두 확보한 코드만 합산했다. 업종 수출 총액이 아니라 시점 간 비교가 성립하는 부분집합이다.
철강,2024Q2,242088,152424,194,3,A,mapped_chapters_only,72|73,232799.0,222517.0,3.9901374146796176,-31.500065163560542,0,경상남도 창원시,창원시 전역 통관실적 — 창원국가산단 아님,관세청 시군구별 품목별 수출입실적 + 무역통계 지역별 실적,data.go.kr 15134343 + tradedata.go.kr,월→분기 합산,CONTEXT / EXTERNAL_DEMAND,관세청 HS부호 원본의 유효 HS6 중 (1)KICOX 업종 귀속 근거가 있는 류이고 (2)6개 연도창을 모두 확보한 코드만 합산했다. 업종 수출 총액이 아니라 시점 간 비교가 성립하는 부분집합이다.
철강,2024Q3,244553,146172,204,3,A,mapped_chapters_only,72|73,222762.0,146344.0,9.782189062766534,-0.11753129612419588,0,경상남도 창원시,창원시 전역 통관실적 — 창원국가산단 아님,관세청 시군구별 품목별 수출입실적 + 무역통계 지역별 실적,data.go.kr 15134343 + tradedata.go.kr,월→분기 합산,CONTEXT / EXTERNAL_DEMAND,관세청 HS부호 원본의 유효 HS6 중 (1)KICOX 업종 귀속 근거가 있는 류이고 (2)6개 연도창을 모두 확보한 코드만 합산했다. 업종 수출 총액이 아니라 시점 간 비교가 성립하는 부분집합이다.
철강,2024Q4,226508,138295,202,3,A,mapped_chapters_only,72|73,222724.0,137245.0,1.6989637398753699,0.7650551932675054,0,경상남도 창원시,창원시 전역 통관실적 — 창원국가산단 아님,관세청 시군구별 품목별 수출입실적 + 무역통계 지역별 실적,data.go.kr 15134343 + tradedata.go.kr,월→분기 합산,CONTEXT / EXTERNAL_DEMAND,관세청 HS부호 원본의 유효 HS6 중 (1)KICOX 업종 귀속 근거가 있는 류이고 (2)6개 연도창을 모두 확보한 코드만 합산했다. 업종 수출 총액이 아니라 시점 간 비교가 성립하는 부분집합이다.
철강,2025Q1,201283,111634,203,3,A,mapped_chapters_only,72|73,229276.0,154502.0,-12.209302325581394,-27.74591914667771,0,경상남도 창원시,창원시 전역 통관실적 — 창원국가산단 아님,관세청 시군구별 품목별 수출입실적 + 무역통계 지역별 실적,data.go.kr 15134343 + tradedata.go.kr,월→분기 합산,CONTEXT / EXTERNAL_DEMAND,관세청 HS부호 원본의 유효 HS6 중 (1)KICOX 업종 귀속 근거가 있는 류이고 (2)6개 연도창을 모두 확보한 코드만 합산했다. 업종 수출 총액이 아니라 시점 간 비교가 성립하는 부분집합이다.
철강,2025Q2,219570,133855,202,3,A,mapped_chapters_only,72|73,242088.0,152424.0,-9.30157628630911,-12.182464703721196,0,경상남도 창원시,창원시 전역 통관실적 — 창원국가산단 아님,관세청 시군구별 품목별 수출입실적 + 무역통계 지역별 실적,data.go.kr 15134343 + tradedata.go.kr,월→분기 합산,CONTEXT / EXTERNAL_DEMAND,관세청 HS부호 원본의 유효 HS6 중 (1)KICOX 업종 귀속 근거가 있는 류이고 (2)6개 연도창을 모두 확보한 코드만 합산했다. 업종 수출 총액이 아니라 시점 간 비교가 성립하는 부분집합이다.
철강,2025Q3,223902,160537,203,3,A,mapped_chapters_only,72|73,244553.0,146172.0,-8.44438628845281,9.82746353610815,0,경상남도 창원시,창원시 전역 통관실적 — 창원국가산단 아님,관세청 시군구별 품목별 수출입실적 + 무역통계 지역별 실적,data.go.kr 15134343 + tradedata.go.kr,월→분기 합산,CONTEXT / EXTERNAL_DEMAND,관세청 HS부호 원본의 유효 HS6 중 (1)KICOX 업종 귀속 근거가 있는 류이고 (2)6개 연도창을 모두 확보한 코드만 합산했다. 업종 수출 총액이 아니라 시점 간 비교가 성립하는 부분집합이다.
철강,2025Q4,200438,139935,209,3,A,mapped_chapters_only,72|73,226508.0,138295.0,-11.50952725731541,1.185870783470122,0,경상남도 창원시,창원시 전역 통관실적 — 창원국가산단 아님,관세청 시군구별 품목별 수출입실적 + 무역통계 지역별 실적,data.go.kr 15134343 + tradedata.go.kr,월→분기 합산,CONTEXT / EXTERNAL_DEMAND,관세청 HS부호 원본의 유효 HS6 중 (1)KICOX 업종 귀속 근거가 있는 류이고 (2)6개 연도창을 모두 확보한 코드만 합산했다. 업종 수출 총액이 아니라 시점 간 비교가 성립하는 부분집합이다.
철강,2026Q1,192607,151569,201,3,A,mapped_chapters_only,72|73,201283.0,111634.0,-4.310349110456424,35.773151548811285,0,경상남도 창원시,창원시 전역 통관실적 — 창원국가산단 아님,관세청 시군구별 품목별 수출입실적 + 무역통계 지역별 실적,data.go.kr 15134343 + tradedata.go.kr,월→분기 합산,CONTEXT / EXTERNAL_DEMAND,관세청 HS부호 원본의 유효 HS6 중 (1)KICOX 업종 귀속 근거가 있는 류이고 (2)6개 연도창을 모두 확보한 코드만 합산했다. 업종 수출 총액이 아니라 시점 간 비교가 성립하는 부분집합이다.
철강,2026Q2,206837,177767,208,3,A,mapped_chapters_only,72|73,219570.0,133855.0,-5.799061802614203,32.80564790258116,0,경상남도 창원시,창원시 전역 통관실적 — 창원국가산단 아님,관세청 시군구별 품목별 수출입실적 + 무역통계 지역별 실적,data.go.kr 15134343 + tradedata.go.kr,월→분기 합산,CONTEXT / EXTERNAL_DEMAND,관세청 HS부호 원본의 유효 HS6 중 (1)KICOX 업종 귀속 근거가 있는 류이고 (2)6개 연도창을 모두 확보한 코드만 합산했다. 업종 수출 총액이 아니라 시점 간 비교가 성립하는 부분집합이다.
