industry,quarter,stage,nominal_production_yoy,ppi_mapping_grade,ppi_mapping_uncertainty,n_ppi_candidates,ppi_candidate_items,ppi_adjusted_production_yoy,ppi_adjusted_low,ppi_adjusted_high,ppi_adjusted_band_only,sign_agreement,eis_manufacturing_yoy,mfg_emp_yoy,aggregate_direction,aggregate_yoy_gap_pp,source_category,insured_level,insured_yoy,industry_direction,industry_yoy_gap_pp,mapping_confidence,cross_source_available,cross_source_population_note,trade_export_usd,trade_export_yoy,trade_import_yoy,trade_n_items,trade_mapping_grade,trade_coverage_flag,trade_data_available,trade_coverage_status,trade_unavailable_reason,trade_scope,power_usage_kwh,power_usage_yoy,power_customers,power_customers_yoy,power_data_available,power_scope,bsi_region_business,bsi_region_production,bsi_region_new_orders,bsi_region_operation,bsi_region_labor,bsi_industry_business,bsi_industry_mapping_grade,bsi_data_available,bsi_region_scope,bsi_industry_scope,mfg_flow_period,mfg_flow_workers,mfg_flow_workers_yoy,mfg_flow_acquisitions,mfg_flow_acquisition_yoy,mfg_flow_losses,mfg_flow_loss_yoy,mfg_flow_net,mfg_flow_job_openings,mfg_flow_data_available,mfg_flow_scope
목재종이,2023Q1,관찰,-49.38055281092698,A,대분류 직접 대응,1,목재및종이제품,-50.9931857429149,-50.9931857429149,-50.9931857429149,False,True,1.3311449841767908,-3.0444865039985003,방향 불일치,-4.375631488175291,,,,비교자료 없음,,,False,KICOX 산단 고용과 고용보험 피보험자는 모집단이 다르다(산단 입주 사업체 vs 창원시 전역 사업장). 수준·점유율 비교 금지.,,,,,,no_data,False,no_mapped_chapter,해당 업종에 귀속 근거가 있는 HS 류가 없다,창원시 전역 통관 · 연도창을 모두 확보한 HS6 합계(업종 수출 총액 아님),1541275647,0.1095678958298762,5902,1.0270455323519334,True,창원시 전역 제조업 총계 전력사용량 · 월→분기 합계. 업종별 값이 아니며 가동률과 개념·모집단이 다르다.,74.0,91.33,83.33,90.0,77.67,52.84,A,True,경상남도 제조업 총계(업종 공통 배경),전국 업종별 심리지수. 창원국가산단 개별 업종의 신호가 아니라 같은 업종의 전국 분위기다.,202301,115988.0,1.7313663234339582,2721.0,-9.63135171039522,2804.0,-5.747899159663861,-83.0,713.0,True,창원시 전역 제조업 총계 · 반기 · 표본조사. 업종별 값이 아니며 입직-이직을 KICOX 고용 증감과 같다고 보지 않는다.
비금속,2023Q1,관찰,31.799127014996344,A,대분류 직접 대응,1,비금속광물제품,15.470801638918562,15.470801638918562,15.470801638918562,False,True,1.3311449841767908,-3.0444865039985003,방향 불일치,-4.375631488175291,,,,비교자료 없음,,,False,KICOX 산단 고용과 고용보험 피보험자는 모집단이 다르다(산단 입주 사업체 vs 창원시 전역 사업장). 수준·점유율 비교 금지.,,,,,,no_data,False,no_mapped_chapter,해당 업종에 귀속 근거가 있는 HS 류가 없다,창원시 전역 통관 · 연도창을 모두 확보한 HS6 합계(업종 수출 총액 아님),1541275647,0.1095678958298762,5902,1.0270455323519334,True,창원시 전역 제조업 총계 전력사용량 · 월→분기 합계. 업종별 값이 아니며 가동률과 개념·모집단이 다르다.,74.0,91.33,83.33,90.0,77.67,68.0,A,True,경상남도 제조업 총계(업종 공통 배경),전국 업종별 심리지수. 창원국가산단 개별 업종의 신호가 아니라 같은 업종의 전국 분위기다.,202301,115988.0,1.7313663234339582,2721.0,-9.63135171039522,2804.0,-5.747899159663861,-83.0,713.0,True,창원시 전역 제조업 총계 · 반기 · 표본조사. 업종별 값이 아니며 입직-이직을 KICOX 고용 증감과 같다고 보지 않는다.
석유화학,2023Q1,관찰,68.6169252577779,C,복수 후보만 존재 — 가중치 근거 없음. 밴드로만 해석,2,석탄및석유제품|화학제품,,66.65164078784423,72.88315066491546,True,,1.3311449841767908,-3.0444865039985003,방향 불일치,-4.375631488175291,,,,비교자료 없음,,,False,KICOX 산단 고용과 고용보험 피보험자는 모집단이 다르다(산단 입주 사업체 vs 창원시 전역 사업장). 수준·점유율 비교 금지.,,,,,,no_data,False,no_mapped_chapter,해당 업종에 귀속 근거가 있는 HS 류가 없다,창원시 전역 통관 · 연도창을 모두 확보한 HS6 합계(업종 수출 총액 아님),1541275647,0.1095678958298762,5902,1.0270455323519334,True,창원시 전역 제조업 총계 전력사용량 · 월→분기 합계. 업종별 값이 아니며 가동률과 개념·모집단이 다르다.,74.0,91.33,83.33,90.0,77.67,67.56,B,True,경상남도 제조업 총계(업종 공통 배경),전국 업종별 심리지수. 창원국가산단 개별 업종의 신호가 아니라 같은 업종의 전국 분위기다.,202301,115988.0,1.7313663234339582,2721.0,-9.63135171039522,2804.0,-5.747899159663861,-83.0,713.0,True,창원시 전역 제조업 총계 · 반기 · 표본조사. 업종별 값이 아니며 입직-이직을 KICOX 고용 증감과 같다고 보지 않는다.
섬유의복,2023Q1,관찰,373.66666666666674,A,대분류 직접 대응,1,섬유및의복,344.4143873118736,344.4143873118736,344.4143873118736,False,True,1.3311449841767908,-3.0444865039985003,방향 불일치,-4.375631488175291,,,,비교자료 없음,,,False,KICOX 산단 고용과 고용보험 피보험자는 모집단이 다르다(산단 입주 사업체 vs 창원시 전역 사업장). 수준·점유율 비교 금지.,,,,,,no_data,False,no_mapped_chapter,해당 업종에 귀속 근거가 있는 HS 류가 없다,창원시 전역 통관 · 연도창을 모두 확보한 HS6 합계(업종 수출 총액 아님),1541275647,0.1095678958298762,5902,1.0270455323519334,True,창원시 전역 제조업 총계 전력사용량 · 월→분기 합계. 업종별 값이 아니며 가동률과 개념·모집단이 다르다.,74.0,91.33,83.33,90.0,77.67,53.5,A,True,경상남도 제조업 총계(업종 공통 배경),전국 업종별 심리지수. 창원국가산단 개별 업종의 신호가 아니라 같은 업종의 전국 분위기다.,202301,115988.0,1.7313663234339582,2721.0,-9.63135171039522,2804.0,-5.747899159663861,-83.0,713.0,True,창원시 전역 제조업 총계 · 반기 · 표본조사. 업종별 값이 아니며 입직-이직을 KICOX 고용 증감과 같다고 보지 않는다.
운송장비,2023Q1,관찰,34.689526092846926,A,대분류 직접 대응,1,운송장비,31.88117192675881,31.88117192675881,31.88117192675881,False,True,1.3311449841767908,-3.0444865039985003,방향 불일치,-4.375631488175291,,,,비교자료 없음,,,False,KICOX 산단 고용과 고용보험 피보험자는 모집단이 다르다(산단 입주 사업체 vs 창원시 전역 사업장). 수준·점유율 비교 금지.,881342.0,94.35851295147113,14.463983518504886,59.0,A,mapped_chapters_only,True,usable,,창원시 전역 통관 · 연도창을 모두 확보한 HS6 합계(업종 수출 총액 아님),1541275647,0.1095678958298762,5902,1.0270455323519334,True,창원시 전역 제조업 총계 전력사용량 · 월→분기 합계. 업종별 값이 아니며 가동률과 개념·모집단이 다르다.,74.0,91.33,83.33,90.0,77.67,92.17,A,True,경상남도 제조업 총계(업종 공통 배경),전국 업종별 심리지수. 창원국가산단 개별 업종의 신호가 아니라 같은 업종의 전국 분위기다.,202301,115988.0,1.7313663234339582,2721.0,-9.63135171039522,2804.0,-5.747899159663861,-83.0,713.0,True,창원시 전역 제조업 총계 · 반기 · 표본조사. 업종별 값이 아니며 입직-이직을 KICOX 고용 증감과 같다고 보지 않는다.
음식료,2023Q1,관찰,34.716876930776806,A,대분류 직접 대응,1,음식료품,22.235505981096736,22.235505981096736,22.235505981096736,False,True,1.3311449841767908,-3.0444865039985003,방향 불일치,-4.375631488175291,,,,비교자료 없음,,,False,KICOX 산단 고용과 고용보험 피보험자는 모집단이 다르다(산단 입주 사업체 vs 창원시 전역 사업장). 수준·점유율 비교 금지.,,,,,,no_data,False,no_mapped_chapter,해당 업종에 귀속 근거가 있는 HS 류가 없다,창원시 전역 통관 · 연도창을 모두 확보한 HS6 합계(업종 수출 총액 아님),1541275647,0.1095678958298762,5902,1.0270455323519334,True,창원시 전역 제조업 총계 전력사용량 · 월→분기 합계. 업종별 값이 아니며 가동률과 개념·모집단이 다르다.,74.0,91.33,83.33,90.0,77.67,70.66,A,True,경상남도 제조업 총계(업종 공통 배경),전국 업종별 심리지수. 창원국가산단 개별 업종의 신호가 아니라 같은 업종의 전국 분위기다.,202301,115988.0,1.7313663234339582,2721.0,-9.63135171039522,2804.0,-5.747899159663861,-83.0,713.0,True,창원시 전역 제조업 총계 · 반기 · 표본조사. 업종별 값이 아니며 입직-이직을 KICOX 고용 증감과 같다고 보지 않는다.
전기전자,2023Q1,관찰,3.621137158938215,C,복수 후보만 존재 — 가중치 근거 없음. 밴드로만 해석,2,전기장비|컴퓨터전자및광학기기,,-2.911333929908721,9.91445992962159,True,,1.3311449841767908,-3.0444865039985003,방향 불일치,-4.375631488175291,,,,비교자료 없음,,,False,KICOX 산단 고용과 고용보험 피보험자는 모집단이 다르다(산단 입주 사업체 vs 창원시 전역 사업장). 수준·점유율 비교 금지.,509982.0,5.920544326196953,-9.238439988252722,238.0,B,mapped_chapters_only,True,usable,,창원시 전역 통관 · 연도창을 모두 확보한 HS6 합계(업종 수출 총액 아님),1541275647,0.1095678958298762,5902,1.0270455323519334,True,창원시 전역 제조업 총계 전력사용량 · 월→분기 합계. 업종별 값이 아니며 가동률과 개념·모집단이 다르다.,74.0,91.33,83.33,90.0,77.67,69.66,A,True,경상남도 제조업 총계(업종 공통 배경),전국 업종별 심리지수. 창원국가산단 개별 업종의 신호가 아니라 같은 업종의 전국 분위기다.,202301,115988.0,1.7313663234339582,2721.0,-9.63135171039522,2804.0,-5.747899159663861,-83.0,713.0,True,창원시 전역 제조업 총계 · 반기 · 표본조사. 업종별 값이 아니며 입직-이직을 KICOX 고용 증감과 같다고 보지 않는다.
철강,2023Q1,관찰,-11.352948554581854,B,상위 범주가 넓어 범위 과대·과소 가능,1,철강1차제품,-10.35113775934916,-10.35113775934916,-10.35113775934916,False,True,1.3311449841767908,-3.0444865039985003,방향 불일치,-4.375631488175291,,,,비교자료 없음,,,False,KICOX 산단 고용과 고용보험 피보험자는 모집단이 다르다(산단 입주 사업체 vs 창원시 전역 사업장). 수준·점유율 비교 금지.,241420.0,-22.875908864382744,5.659429124514892,188.0,A,mapped_chapters_only,True,usable,,창원시 전역 통관 · 연도창을 모두 확보한 HS6 합계(업종 수출 총액 아님),1541275647,0.1095678958298762,5902,1.0270455323519334,True,창원시 전역 제조업 총계 전력사용량 · 월→분기 합계. 업종별 값이 아니며 가동률과 개념·모집단이 다르다.,74.0,91.33,83.33,90.0,77.67,66.67,B,True,경상남도 제조업 총계(업종 공통 배경),전국 업종별 심리지수. 창원국가산단 개별 업종의 신호가 아니라 같은 업종의 전국 분위기다.,202301,115988.0,1.7313663234339582,2721.0,-9.63135171039522,2804.0,-5.747899159663861,-83.0,713.0,True,창원시 전역 제조업 총계 · 반기 · 표본조사. 업종별 값이 아니며 입직-이직을 KICOX 고용 증감과 같다고 보지 않는다.
기계,2023Q2,우선점검,0.3889388995355292,A,대분류 직접 대응,1,기계및장비,-2.3017272208186057,-2.3017272208186057,-2.3017272208186057,False,False,1.2712056095905977,-2.985074626865669,방향 불일치,-4.256280236456266,,,,비교자료 없음,,,False,KICOX 산단 고용과 고용보험 피보험자는 모집단이 다르다(산단 입주 사업체 vs 창원시 전역 사업장). 수준·점유율 비교 금지.,2655080.0,0.6108085720099687,1.174474772096179,317.0,B,mapped_chapters_only,True,usable,,창원시 전역 통관 · 연도창을 모두 확보한 HS6 합계(업종 수출 총액 아님),1509459422,-2.281096686725592,5892,0.3747870528109098,True,창원시 전역 제조업 총계 전력사용량 · 월→분기 합계. 업종별 값이 아니며 가동률과 개념·모집단이 다르다.,77.67,96.33,87.67,94.67,79.33,74.0,C,True,경상남도 제조업 총계(업종 공통 배경),전국 업종별 심리지수. 창원국가산단 개별 업종의 신호가 아니라 같은 업종의 전국 분위기다.,202301,115988.0,1.7313663234339582,2721.0,-9.63135171039522,2804.0,-5.747899159663861,-83.0,713.0,True,창원시 전역 제조업 총계 · 반기 · 표본조사. 업종별 값이 아니며 입직-이직을 KICOX 고용 증감과 같다고 보지 않는다.
기타,2023Q2,추가확인,-39.718035049375,D,대응 항목 없음 — 조정 생산 산출 불가,0,,,,,False,,1.2712056095905977,-2.985074626865669,방향 불일치,-4.256280236456266,,,,비교자료 없음,,,False,KICOX 산단 고용과 고용보험 피보험자는 모집단이 다르다(산단 입주 사업체 vs 창원시 전역 사업장). 수준·점유율 비교 금지.,,,,,,no_data,False,no_mapped_chapter,해당 업종에 귀속 근거가 있는 HS 류가 없다,창원시 전역 통관 · 연도창을 모두 확보한 HS6 합계(업종 수출 총액 아님),1509459422,-2.281096686725592,5892,0.3747870528109098,True,창원시 전역 제조업 총계 전력사용량 · 월→분기 합계. 업종별 값이 아니며 가동률과 개념·모집단이 다르다.,77.67,96.33,87.67,94.67,79.33,,,True,경상남도 제조업 총계(업종 공통 배경),전국 업종별 심리지수. 창원국가산단 개별 업종의 신호가 아니라 같은 업종의 전국 분위기다.,202301,115988.0,1.7313663234339582,2721.0,-9.63135171039522,2804.0,-5.747899159663861,-83.0,713.0,True,창원시 전역 제조업 총계 · 반기 · 표본조사. 업종별 값이 아니며 입직-이직을 KICOX 고용 증감과 같다고 보지 않는다.
목재종이,2023Q2,관찰,-52.43016966733348,A,대분류 직접 대응,1,목재및종이제품,-52.60630123972124,-52.60630123972124,-52.60630123972124,False,True,1.2712056095905977,-2.985074626865669,방향 불일치,-4.256280236456266,,,,비교자료 없음,,,False,KICOX 산단 고용과 고용보험 피보험자는 모집단이 다르다(산단 입주 사업체 vs 창원시 전역 사업장). 수준·점유율 비교 금지.,,,,,,no_data,False,no_mapped_chapter,해당 업종에 귀속 근거가 있는 HS 류가 없다,창원시 전역 통관 · 연도창을 모두 확보한 HS6 합계(업종 수출 총액 아님),1509459422,-2.281096686725592,5892,0.3747870528109098,True,창원시 전역 제조업 총계 전력사용량 · 월→분기 합계. 업종별 값이 아니며 가동률과 개념·모집단이 다르다.,77.67,96.33,87.67,94.67,79.33,58.66,A,True,경상남도 제조업 총계(업종 공통 배경),전국 업종별 심리지수. 창원국가산단 개별 업종의 신호가 아니라 같은 업종의 전국 분위기다.,202301,115988.0,1.7313663234339582,2721.0,-9.63135171039522,2804.0,-5.747899159663861,-83.0,713.0,True,창원시 전역 제조업 총계 · 반기 · 표본조사. 업종별 값이 아니며 입직-이직을 KICOX 고용 증감과 같다고 보지 않는다.
비금속,2023Q2,관찰,24.113681909273097,A,대분류 직접 대응,1,비금속광물제품,13.064103458295296,13.064103458295296,13.064103458295296,False,True,1.2712056095905977,-2.985074626865669,방향 불일치,-4.256280236456266,,,,비교자료 없음,,,False,KICOX 산단 고용과 고용보험 피보험자는 모집단이 다르다(산단 입주 사업체 vs 창원시 전역 사업장). 수준·점유율 비교 금지.,,,,,,no_data,False,no_mapped_chapter,해당 업종에 귀속 근거가 있는 HS 류가 없다,창원시 전역 통관 · 연도창을 모두 확보한 HS6 합계(업종 수출 총액 아님),1509459422,-2.281096686725592,5892,0.3747870528109098,True,창원시 전역 제조업 총계 전력사용량 · 월→분기 합계. 업종별 값이 아니며 가동률과 개념·모집단이 다르다.,77.67,96.33,87.67,94.67,79.33,76.67,A,True,경상남도 제조업 총계(업종 공통 배경),전국 업종별 심리지수. 창원국가산단 개별 업종의 신호가 아니라 같은 업종의 전국 분위기다.,202301,115988.0,1.7313663234339582,2721.0,-9.63135171039522,2804.0,-5.747899159663861,-83.0,713.0,True,창원시 전역 제조업 총계 · 반기 · 표본조사. 업종별 값이 아니며 입직-이직을 KICOX 고용 증감과 같다고 보지 않는다.
석유화학,2023Q2,관찰,45.18449021597293,C,복수 후보만 존재 — 가중치 근거 없음. 밴드로만 해석,2,석탄및석유제품|화학제품,,53.246822399564486,99.56782656502246,True,,1.2712056095905977,-2.985074626865669,방향 불일치,-4.256280236456266,,,,비교자료 없음,,,False,KICOX 산단 고용과 고용보험 피보험자는 모집단이 다르다(산단 입주 사업체 vs 창원시 전역 사업장). 수준·점유율 비교 금지.,,,,,,no_data,False,no_mapped_chapter,해당 업종에 귀속 근거가 있는 HS 류가 없다,창원시 전역 통관 · 연도창을 모두 확보한 HS6 합계(업종 수출 총액 아님),1509459422,-2.281096686725592,5892,0.3747870528109098,True,창원시 전역 제조업 총계 전력사용량 · 월→분기 합계. 업종별 값이 아니며 가동률과 개념·모집단이 다르다.,77.67,96.33,87.67,94.67,79.33,72.67,B,True,경상남도 제조업 총계(업종 공통 배경),전국 업종별 심리지수. 창원국가산단 개별 업종의 신호가 아니라 같은 업종의 전국 분위기다.,202301,115988.0,1.7313663234339582,2721.0,-9.63135171039522,2804.0,-5.747899159663861,-83.0,713.0,True,창원시 전역 제조업 총계 · 반기 · 표본조사. 업종별 값이 아니며 입직-이직을 KICOX 고용 증감과 같다고 보지 않는다.
섬유의복,2023Q2,관찰,273.95833333333326,A,대분류 직접 대응,1,섬유및의복,255.8767617656291,255.8767617656291,255.8767617656291,False,True,1.2712056095905977,-2.985074626865669,방향 불일치,-4.256280236456266,,,,비교자료 없음,,,False,KICOX 산단 고용과 고용보험 피보험자는 모집단이 다르다(산단 입주 사업체 vs 창원시 전역 사업장). 수준·점유율 비교 금지.,,,,,,no_data,False,no_mapped_chapter,해당 업종에 귀속 근거가 있는 HS 류가 없다,창원시 전역 통관 · 연도창을 모두 확보한 HS6 합계(업종 수출 총액 아님),1509459422,-2.281096686725592,5892,0.3747870528109098,True,창원시 전역 제조업 총계 전력사용량 · 월→분기 합계. 업종별 값이 아니며 가동률과 개념·모집단이 다르다.,77.67,96.33,87.67,94.67,79.33,56.0,A,True,경상남도 제조업 총계(업종 공통 배경),전국 업종별 심리지수. 창원국가산단 개별 업종의 신호가 아니라 같은 업종의 전국 분위기다.,202301,115988.0,1.7313663234339582,2721.0,-9.63135171039522,2804.0,-5.747899159663861,-83.0,713.0,True,창원시 전역 제조업 총계 · 반기 · 표본조사. 업종별 값이 아니며 입직-이직을 KICOX 고용 증감과 같다고 보지 않는다.
운송장비,2023Q2,관찰,44.506837458582574,A,대분류 직접 대응,1,운송장비,42.126172897133344,42.126172897133344,42.126172897133344,False,True,1.2712056095905977,-2.985074626865669,방향 불일치,-4.256280236456266,,,,비교자료 없음,,,False,KICOX 산단 고용과 고용보험 피보험자는 모집단이 다르다(산단 입주 사업체 vs 창원시 전역 사업장). 수준·점유율 비교 금지.,1150127.0,90.50322080529244,15.253902390831842,60.0,A,mapped_chapters_only,True,usable,,창원시 전역 통관 · 연도창을 모두 확보한 HS6 합계(업종 수출 총액 아님),1509459422,-2.281096686725592,5892,0.3747870528109098,True,창원시 전역 제조업 총계 전력사용량 · 월→분기 합계. 업종별 값이 아니며 가동률과 개념·모집단이 다르다.,77.67,96.33,87.67,94.67,79.33,97.0,A,True,경상남도 제조업 총계(업종 공통 배경),전국 업종별 심리지수. 창원국가산단 개별 업종의 신호가 아니라 같은 업종의 전국 분위기다.,202301,115988.0,1.7313663234339582,2721.0,-9.63135171039522,2804.0,-5.747899159663861,-83.0,713.0,True,창원시 전역 제조업 총계 · 반기 · 표본조사. 업종별 값이 아니며 입직-이직을 KICOX 고용 증감과 같다고 보지 않는다.
음식료,2023Q2,관찰,22.16846783963542,A,대분류 직접 대응,1,음식료품,13.944840790130163,13.944840790130163,13.944840790130163,False,True,1.2712056095905977,-2.985074626865669,방향 불일치,-4.256280236456266,,,,비교자료 없음,,,False,KICOX 산단 고용과 고용보험 피보험자는 모집단이 다르다(산단 입주 사업체 vs 창원시 전역 사업장). 수준·점유율 비교 금지.,,,,,,no_data,False,no_mapped_chapter,해당 업종에 귀속 근거가 있는 HS 류가 없다,창원시 전역 통관 · 연도창을 모두 확보한 HS6 합계(업종 수출 총액 아님),1509459422,-2.281096686725592,5892,0.3747870528109098,True,창원시 전역 제조업 총계 전력사용량 · 월→분기 합계. 업종별 값이 아니며 가동률과 개념·모집단이 다르다.,77.67,96.33,87.67,94.67,79.33,77.5,A,True,경상남도 제조업 총계(업종 공통 배경),전국 업종별 심리지수. 창원국가산단 개별 업종의 신호가 아니라 같은 업종의 전국 분위기다.,202301,115988.0,1.7313663234339582,2721.0,-9.63135171039522,2804.0,-5.747899159663861,-83.0,713.0,True,창원시 전역 제조업 총계 · 반기 · 표본조사. 업종별 값이 아니며 입직-이직을 KICOX 고용 증감과 같다고 보지 않는다.
전기전자,2023Q2,관찰,7.759641743531831,C,복수 후보만 존재 — 가중치 근거 없음. 밴드로만 해석,2,전기장비|컴퓨터전자및광학기기,,2.3508331552985373,14.493197346991504,True,,1.2712056095905977,-2.985074626865669,방향 불일치,-4.256280236456266,,,,비교자료 없음,,,False,KICOX 산단 고용과 고용보험 피보험자는 모집단이 다르다(산단 입주 사업체 vs 창원시 전역 사업장). 수준·점유율 비교 금지.,536286.0,21.860471457592,-10.495164930425815,245.0,B,mapped_chapters_only,True,usable,,창원시 전역 통관 · 연도창을 모두 확보한 HS6 합계(업종 수출 총액 아님),1509459422,-2.281096686725592,5892,0.3747870528109098,True,창원시 전역 제조업 총계 전력사용량 · 월→분기 합계. 업종별 값이 아니며 가동률과 개념·모집단이 다르다.,77.67,96.33,87.67,94.67,79.33,73.0,A,True,경상남도 제조업 총계(업종 공통 배경),전국 업종별 심리지수. 창원국가산단 개별 업종의 신호가 아니라 같은 업종의 전국 분위기다.,202301,115988.0,1.7313663234339582,2721.0,-9.63135171039522,2804.0,-5.747899159663861,-83.0,713.0,True,창원시 전역 제조업 총계 · 반기 · 표본조사. 업종별 값이 아니며 입직-이직을 KICOX 고용 증감과 같다고 보지 않는다.
철강,2023Q2,관찰,-13.494612178357956,B,상위 범주가 넓어 범위 과대·과소 가능,1,철강1차제품,-5.803529724107614,-5.803529724107614,-5.803529724107614,False,True,1.2712056095905977,-2.985074626865669,방향 불일치,-4.256280236456266,,,,비교자료 없음,,,False,KICOX 산단 고용과 고용보험 피보험자는 모집단이 다르다(산단 입주 사업체 vs 창원시 전역 사업장). 수준·점유율 비교 금지.,232799.0,-17.5687638094159,1.1735232067510593,197.0,A,mapped_chapters_only,True,usable,,창원시 전역 통관 · 연도창을 모두 확보한 HS6 합계(업종 수출 총액 아님),1509459422,-2.281096686725592,5892,0.3747870528109098,True,창원시 전역 제조업 총계 전력사용량 · 월→분기 합계. 업종별 값이 아니며 가동률과 개념·모집단이 다르다.,77.67,96.33,87.67,94.67,79.33,72.67,B,True,경상남도 제조업 총계(업종 공통 배경),전국 업종별 심리지수. 창원국가산단 개별 업종의 신호가 아니라 같은 업종의 전국 분위기다.,202301,115988.0,1.7313663234339582,2721.0,-9.63135171039522,2804.0,-5.747899159663861,-83.0,713.0,True,창원시 전역 제조업 총계 · 반기 · 표본조사. 업종별 값이 아니며 입직-이직을 KICOX 고용 증감과 같다고 보지 않는다.
기계,2023Q3,우선점검,-2.022209780584628,A,대분류 직접 대응,1,기계및장비,-3.397410434729476,-3.397410434729476,-3.397410434729476,False,True,2.1061040705907974,-1.8940343536856248,방향 불일치,-4.000138424276422,,,,비교자료 없음,,,False,KICOX 산단 고용과 고용보험 피보험자는 모집단이 다르다(산단 입주 사업체 vs 창원시 전역 사업장). 수준·점유율 비교 금지.,2502466.0,9.173918487310996,-5.106059215758241,320.0,B,mapped_chapters_only,True,usable,,창원시 전역 통관 · 연도창을 모두 확보한 HS6 합계(업종 수출 총액 아님),1502535358,-0.083290338128994,5891,0.1700391089950681,True,창원시 전역 제조업 총계 전력사용량 · 월→분기 합계. 업종별 값이 아니며 가동률과 개념·모집단이 다르다.,81.0,95.0,87.0,96.0,77.33,70.34,C,True,경상남도 제조업 총계(업종 공통 배경),전국 업종별 심리지수. 창원국가산단 개별 업종의 신호가 아니라 같은 업종의 전국 분위기다.,202302,116081.0,0.3292999135695806,2200.0,6.64081434803685,2135.0,-18.41803591899121,65.0,635.0,True,창원시 전역 제조업 총계 · 반기 · 표본조사. 업종별 값이 아니며 입직-이직을 KICOX 고용 증감과 같다고 보지 않는다.
기타,2023Q3,추가확인,-41.42301299928807,D,대응 항목 없음 — 조정 생산 산출 불가,0,,,,,False,,2.1061040705907974,-1.8940343536856248,방향 불일치,-4.000138424276422,,,,비교자료 없음,,,False,KICOX 산단 고용과 고용보험 피보험자는 모집단이 다르다(산단 입주 사업체 vs 창원시 전역 사업장). 수준·점유율 비교 금지.,,,,,,no_data,False,no_mapped_chapter,해당 업종에 귀속 근거가 있는 HS 류가 없다,창원시 전역 통관 · 연도창을 모두 확보한 HS6 합계(업종 수출 총액 아님),1502535358,-0.083290338128994,5891,0.1700391089950681,True,창원시 전역 제조업 총계 전력사용량 · 월→분기 합계. 업종별 값이 아니며 가동률과 개념·모집단이 다르다.,81.0,95.0,87.0,96.0,77.33,,,True,경상남도 제조업 총계(업종 공통 배경),전국 업종별 심리지수. 창원국가산단 개별 업종의 신호가 아니라 같은 업종의 전국 분위기다.,202302,116081.0,0.3292999135695806,2200.0,6.64081434803685,2135.0,-18.41803591899121,65.0,635.0,True,창원시 전역 제조업 총계 · 반기 · 표본조사. 업종별 값이 아니며 입직-이직을 KICOX 고용 증감과 같다고 보지 않는다.
목재종이,2023Q3,추가확인,-45.749012381946585,A,대분류 직접 대응,1,목재및종이제품,-44.97001953477678,-44.97001953477678,-44.97001953477678,False,True,2.1061040705907974,-1.8940343536856248,방향 불일치,-4.000138424276422,,,,비교자료 없음,,,False,KICOX 산단 고용과 고용보험 피보험자는 모집단이 다르다(산단 입주 사업체 vs 창원시 전역 사업장). 수준·점유율 비교 금지.,,,,,,no_data,False,no_mapped_chapter,해당 업종에 귀속 근거가 있는 HS 류가 없다,창원시 전역 통관 · 연도창을 모두 확보한 HS6 합계(업종 수출 총액 아님),1502535358,-0.083290338128994,5891,0.1700391089950681,True,창원시 전역 제조업 총계 전력사용량 · 월→분기 합계. 업종별 값이 아니며 가동률과 개념·모집단이 다르다.,81.0,95.0,87.0,96.0,77.33,56.67,A,True,경상남도 제조업 총계(업종 공통 배경),전국 업종별 심리지수. 창원국가산단 개별 업종의 신호가 아니라 같은 업종의 전국 분위기다.,202302,116081.0,0.3292999135695806,2200.0,6.64081434803685,2135.0,-18.41803591899121,65.0,635.0,True,창원시 전역 제조업 총계 · 반기 · 표본조사. 업종별 값이 아니며 입직-이직을 KICOX 고용 증감과 같다고 보지 않는다.
비금속,2023Q3,관찰,-6.753118133143532,A,대분류 직접 대응,1,비금속광물제품,-12.287759623761762,-12.287759623761762,-12.287759623761762,False,True,2.1061040705907974,-1.8940343536856248,방향 불일치,-4.000138424276422,,,,비교자료 없음,,,False,KICOX 산단 고용과 고용보험 피보험자는 모집단이 다르다(산단 입주 사업체 vs 창원시 전역 사업장). 수준·점유율 비교 금지.,,,,,,no_data,False,no_mapped_chapter,해당 업종에 귀속 근거가 있는 HS 류가 없다,창원시 전역 통관 · 연도창을 모두 확보한 HS6 합계(업종 수출 총액 아님),1502535358,-0.083290338128994,5891,0.1700391089950681,True,창원시 전역 제조업 총계 전력사용량 · 월→분기 합계. 업종별 값이 아니며 가동률과 개념·모집단이 다르다.,81.0,95.0,87.0,96.0,77.33,67.33,A,True,경상남도 제조업 총계(업종 공통 배경),전국 업종별 심리지수. 창원국가산단 개별 업종의 신호가 아니라 같은 업종의 전국 분위기다.,202302,116081.0,0.3292999135695806,2200.0,6.64081434803685,2135.0,-18.41803591899121,65.0,635.0,True,창원시 전역 제조업 총계 · 반기 · 표본조사. 업종별 값이 아니며 입직-이직을 KICOX 고용 증감과 같다고 보지 않는다.
