q1_q3_industry,q1_q3_quarter,q1_q3_stage,q1_q3_state,kicox_industry,company_raw,normalized_company,company_official,wanted_auth_no,title_raw,region_raw,gu,reg_date,due_date,recruitment_count,recruitment_count_source,occupation,occupation_source,career_type,career_min_months,wage_type,wage_min,wage_max,ksic_code,ksic_name,ksic_resolution_method,company_match_status,is_manufacturing,workplace_address_enriched,address_source,industrial_complex_match_status,industrial_complex_match_method,kicox_mapping_status,kicox_mapping_confidence,repost_candidate,evidence_status,evidence_notes,source_url
기계,2026Q2,우선점검,S4,기계,주식회사비츠로,비츠로,(주)비츠로,KF10792609160005,관리부 (경리사무원) 직원 모집,경남 창원시 마산회원구,마산회원구,2026-09-16,2026-10-31,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,경력,36.0,월급,2500000,2500000,25113,육상 금속 골조 구조재 제조업,COMPANY_MASTER_EXACT,MATCH,True,경상남도 창원시 마산회원구 내서읍 수곡로 71-107,ENRICHED_FROM_FACTORY_REGISTER,POSSIBLE,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,C,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=KF10792609160005
기계,2026Q2,우선점검,S4,기계,주식회사이성,이성,(주)이성,K131112609150032,출하/장입관리 및 보조업무원,경남 창원시 마산회원구,마산회원구,2026-09-15,2026-09-22,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,신입,0.0,시급,10320,11000,29141,구름베어링 제조업,COMPANY_MASTER_EXACT,MATCH,True,경상남도 창원시 마산회원구 자유무역6길 33 (봉암동),ENRICHED_FROM_FACTORY_REGISTER,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,A,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131112609150032
기계,2026Q2,우선점검,S4,기계,영테크(주),영테크,영테크주식회사,K131112609150026,중국사업부 신입사원 모집,경남 창원시 마산합포구,마산합포구,2026-09-15,2026-09-30,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,신입,0.0,연봉,48000000,48000000,29120,유압기기 제조업,COMPANY_MASTER_EXACT,MATCH,True,경상남도 창원시 마산합포구 가포동 681번지,ENRICHED_FROM_FACTORY_REGISTER,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,A,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131112609150026
기계,2026Q2,우선점검,S4,기계,주식회사 성우테크,성우테크,(주)성우테크,K131112609140044,칩컨베이어 연구개발(R&D) 설계 경력 채용,경남 창원시 마산합포구,마산합포구,2026-09-14,2026-11-13,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,경력,36.0,연봉,40000000,40000000,29162,승강기 제조업,COMPANY_MASTER_EXACT,MATCH,True,경상남도 창원시 마산합포구 진북면 산단1길 15 (진북면),ENRICHED_FROM_FACTORY_REGISTER,POSSIBLE,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,A,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131112609140044
기계,2026Q2,우선점검,S4,기계,주식회사 디에스이엔지,디에스이엔지,(주)디에스이엔지,K131112609140035,밴드쇼 작업자,경남 창원시 마산회원구,마산회원구,2026-09-14,2026-09-30,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,관계없음,,시급,11300,11300,25924,절삭가공 및 유사처리업,COMPANY_MASTER_EXACT,MATCH,True,경상남도 창원시 마산회원구 내서읍 신평안길 42,ENRICHED_FROM_FACTORY_REGISTER,POSSIBLE,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,C,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131112609140035
기계,2026Q2,우선점검,S4,기계,동광정밀,동광정밀,동광정밀,K131112609140032,생산직 사원 모집,경남 창원시 마산회원구,마산회원구,2026-09-14,2026-11-13,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,경력,12.0,시급,10320,10320,25924,절삭가공 및 유사처리업,COMPANY_MASTER_EXACT,MATCH,True,"경상남도 창원시 마산회원구 봉암공단11길 55-1 (봉암동, 공장)",ENRICHED_FROM_FACTORY_REGISTER,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,C,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131112609140032
기계,2026Q2,우선점검,S4,기계,동원테크,동원테크,동원테크,KJBO002609140012,"2026년 영도구 일자리 박람회 간접 참여 업체 [전기,전자 조립원 모집]",경남 창원시 마산회원구,마산회원구,2026-09-14,2026-10-12,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,관계없음,,월급,2160000,2160000,29293,주형 및 금형 제조업,COMPANY_MASTER_EXACT,MATCH,True,"경상남도 창원시 성산구 완암로 3, 4동 1층 2호 (웅남동)",ENRICHED_FROM_FACTORY_REGISTER,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,A,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=KJBO002609140012
기계,2026Q2,우선점검,S4,기계,（유）현대기공,현대기공,(유)현대기공,K131112609140024,MCT 모집합니다.,경남 창원시 마산합포구,마산합포구,2026-09-14,2026-10-13,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,신입,0.0,시급,10320,10320,25941,볼트 및 너트류 제조업,COMPANY_MASTER_EXACT,MATCH,True,경상남도 창원시 마산합포구 진북면 산단2길 66,ENRICHED_FROM_FACTORY_REGISTER,POSSIBLE,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,C,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131112609140024
목재종이,2026Q2,우선점검,S4,목재종이,주식회사 케이티에스,케이티에스,케이티에스,KEC0052609140005,대형마트 정육판매원 채용,경남 창원시 마산회원구,마산회원구,2026-09-14,2026-09-28,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,경력,3.0,월급,1080000,1080000,17902,위생용 종이제품 제조업,COMPANY_MASTER_EXACT,MATCH,True,경상남도 창원시 의창구 동읍 석산길 42,ENRICHED_FROM_FACTORY_REGISTER,POSSIBLE,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,A,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=KEC0052609140005
기계,2026Q2,우선점검,S4,기계,피엔테크 주식회사,피엔테크,피엔테크 주식회사,K131112609110029,렌즈 가공직 구인 (3교대)  CNC MCT,경남 창원시 마산합포구,마산합포구,2026-09-11,2026-09-30,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,관계없음,,시급,10320,10320,29271,반도체 제조용 기계 제조업,COMPANY_MASTER_EXACT,MATCH,True,경상남도 창원시 마산합포구 진북면 진북신촌로 158,ENRICHED_FROM_FACTORY_REGISTER,POSSIBLE,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,A,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131112609110029
기계,2026Q2,우선점검,S4,기계,피엔테크 주식회사,피엔테크,피엔테크 주식회사,K131112609110028,유리 연마직  2교대 근무자 채용,경남 창원시 마산합포구,마산합포구,2026-09-11,2026-09-30,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,신입,0.0,시급,10320,10320,29271,반도체 제조용 기계 제조업,COMPANY_MASTER_EXACT,MATCH,True,경상남도 창원시 마산합포구 진북면 진북신촌로 158,ENRICHED_FROM_FACTORY_REGISTER,POSSIBLE,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,A,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131112609110028
기계,2026Q2,우선점검,S4,기계,（주）예림도장기,예림도장기,(주)예림도장기,K131112609100013,CNC / MCT 가공 보조  모집 - 마산자유무역지구,경남 창원시 마산회원구,마산회원구,2026-09-10,2026-11-09,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,관계없음,,시급,10320,10320,29193,동력식 수지공구 제조업,COMPANY_MASTER_EXACT,MATCH,True,경상남도 창원시 마산회원구 자유무역5길 85(봉암동),ENRICHED_FROM_FACTORY_REGISTER,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,A,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131112609100013
기계,2026Q2,우선점검,S4,기계,주식회사비토,비토,(주)비토,K131112609090041,[공구연삭] 생산 정규직 모집 - 초보가능[경력자우대],경남 창원시 마산회원구,마산회원구,2026-09-09,2026-11-08,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,관계없음,,시급,10500,10500,25933,비동력식 수공구 제조업,COMPANY_MASTER_EXACT,MATCH,True,"경상남도 창원시 마산회원구 자유무역3길 193, 표준공장 2호동 6층 일부(양덕동)",ENRICHED_FROM_FACTORY_REGISTER,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,C,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131112609090041
기계,2026Q2,우선점검,S4,기계,(주)에스에프에이,에스에프에이,(주)에스에프에이,K131112609090007,공작기계 ATC(자동공구 교환장치) 부품 조립인원 채용,경남 창원시 마산합포구,마산합포구,2026-09-09,2026-09-23,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,관계없음,,연봉,33000000,33000000,29229,기타 가공 공작기계 제조업,COMPANY_MASTER_EXACT,MATCH,True,경상남도 창원시 마산합포구 진북면 농공단지로 34,ENRICHED_FROM_FACTORY_REGISTER,POSSIBLE,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,A,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131112609090007
기계,2026Q2,우선점검,S4,기계,미래정밀,미래정밀,미래정밀,K131112609090004,생산직사원 모집,경남 창원시 마산회원구,마산회원구,2026-09-09,2026-11-07,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,관계없음,,시급,10320,10320,25924,절삭가공 및 유사처리업,COMPANY_MASTER_EXACT,MATCH,True,경상남도 창원시 성산구 연덕로9번길 15 (웅남동),ENRICHED_FROM_FACTORY_REGISTER,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,C,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131112609090004
기계,2026Q2,우선점검,S4,기계,주식회사 강운테크,강운테크,(주)강운테크,K131112609080020,기계 조립공 모집,경남 창원시 마산회원구,마산회원구,2026-09-08,2026-09-22,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,경력,12.0,연봉,36000000,50000000,29131,액체 펌프 제조업,COMPANY_MASTER_EXACT,MATCH,True,경상남도 창원시 마산회원구 봉암공단4길 161 (봉암동),ENRICHED_FROM_FACTORY_REGISTER,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,A,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131112609080020
기계,2026Q2,우선점검,S4,기계,주식회사 인시스(INSYS),인시스INSYS,(주)인시스,K131132609080011,[마산] 방송국 취재차량 운전&촬영보조 채용,경남 창원시 마산회원구,마산회원구,2026-09-08,2026-09-22,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,관계없음,,월급,2250000,2550000,29141,구름베어링 제조업,COMPANY_MASTER_EXACT,MATCH,True,경상남도 창원시 성산구 반월로60번길 18 (신촌동),ENRICHED_FROM_FACTORY_REGISTER,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,A,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609080011
기계,2026Q2,우선점검,S4,기계,（주）성우,성우,(주)성우,K131112609080007,[생산관리] 신입 및 경력 채용,경남 창원시 마산합포구,마산합포구,2026-09-08,2026-11-07,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,관계없음,,연봉,31000000,31000000,29229,기타 가공 공작기계 제조업,COMPANY_MASTER_EXACT,MATCH,True,경상남도 창원시 마산합포구 진북면 산단1길 29-5,ENRICHED_FROM_FACTORY_REGISTER,POSSIBLE,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,A,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131112609080007
목재종이,2026Q2,우선점검,S4,목재종이,주식회사 극동티앤에프,극동티앤에프,(주)극동티앤에프,K131112609070060,생산직모집,경남 창원시 마산합포구,마산합포구,2026-09-07,2026-09-21,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,관계없음,,시급,10320,10320,16102,표면 가공 목재 및 특정 목적용 제재목 제조업,COMPANY_MASTER_EXACT,MATCH,True,경상남도 창원시 마산합포구 가포신항남로 44 (가포동),ENRICHED_FROM_FACTORY_REGISTER,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,A,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131112609070060
기계,2026Q2,우선점검,S4,기계,칸에스티엔(주) 마산공장,칸에스티엔마산공장,칸에스티엔(주) 마산공장,K131112609070058,부품 품질 검사 QA팀장 모집,경남 창원시 마산회원구,마산회원구,2026-09-07,2026-11-06,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,경력,36.0,연봉,36000000,40000000,25924,절삭가공 및 유사처리업,COMPANY_MASTER_EXACT,MATCH,True,"경상남도 창원시 마산회원구 자유무역3길 130, 칸에스티엔(주) 마산공장(양덕동)",ENRICHED_FROM_FACTORY_REGISTER,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,C,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131112609070058
기계,2026Q2,우선점검,S4,기계,첨단엔진주식회사,첨단엔진,첨단엔진(주),K131112609070056,CNC 조작원(단능기) 모집합니다. ※실업급여 목적인 분은 정중히 거절합니다.※,경남 창원시 마산회원구,마산회원구,2026-09-07,2026-09-21,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,관계없음,,일급,82560,82560,29141,구름베어링 제조업,COMPANY_MASTER_EXACT,MATCH,True,경상남도 창원시 마산회원구 자유무역2길 110 (양덕동),ENRICHED_FROM_FACTORY_REGISTER,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,A,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131112609070056
기계,2026Q2,우선점검,S4,기계,동원하이테크,동원하이테크,동원하이테크,K131112609070046,MCT 및 NC선반보조 직원 모집,경남 창원시 마산회원구,마산회원구,2026-09-07,2026-11-06,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,신입,0.0,시급,10400,11000,29223,금속 절삭기계 제조업,COMPANY_MASTER_EXACT,MATCH,True,"경상남도 창원시 마산회원구 봉암공단7길 10, 동원테크 내 (봉암동)",ENRICHED_FROM_FACTORY_REGISTER,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,A,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131112609070046
기계,2026Q2,우선점검,S4,기계,(주) 엘피스테크,엘피스테크,(주)엘피스테크,K131112609070021,품질관리 사원 모집,경남 창원시 마산회원구,마산회원구,2026-09-07,2026-09-20,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,경력,36.0,연봉,40000000,40000000,25992,수동식 식품 가공기기 및 금속 주방용기 제조업,COMPANY_MASTER_EXACT,MATCH,True,"경상남도 창원시 마산합포구 가포신항중앙로 21, (주)엘피스테크 (가포동)",ENRICHED_FROM_FACTORY_REGISTER,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,C,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131112609070021
기계,2026Q2,우선점검,S4,기계,대원정밀,대원정밀,대원정밀,K131112609070016,CNC.MCT 조작자 모집,경남 창원시 마산회원구,마산회원구,2026-09-07,2026-09-30,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,관계없음,,시급,10320,10320,29210,농업 및 임업용 기계 제조업,COMPANY_MASTER_EXACT,MATCH,True,"경상남도 창원시 마산회원구 봉암공단6길 69 (봉암동, 주택)",ENRICHED_FROM_FACTORY_REGISTER,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,A,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131112609070016
기계,2026Q2,우선점검,S4,기계,주식회사 다트코리아,다트코리아,다트코리아,K131112609070005,자동화 관련 연구설계,경남 창원시 마산회원구,마산회원구,2026-09-07,2026-11-05,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,신입,0.0,연봉,28000000,30000000,29299,그 외 기타 특수목적용 기계 제조업,COMPANY_MASTER_EXACT,MATCH,True,,NOT_COLLECTED_ACCESS_POLICY,UNKNOWN,NO_RELIABLE_ADDRESS,MAPPED,A,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131112609070005
기계,2026Q2,우선점검,S4,기계,효종（주）,효종,효종(주),K131112609040012,생산관리,경남 창원시 마산합포구,마산합포구,2026-09-04,2026-09-30,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,경력,12.0,연봉,42000000,45000000,25929,그 외 기타 금속가공업,COMPANY_MASTER_EXACT,MATCH,True,경상남도 창원시 마산합포구 진전면 대실로 189 (효종) 외 2필지,ENRICHED_FROM_FACTORY_REGISTER,POSSIBLE,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,C,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131112609040012
기계,2026Q2,우선점검,S4,기계,효종（주）,효종,효종(주),K131112609040011,캐드원 모집,경남 창원시 마산합포구,마산합포구,2026-09-04,2026-09-30,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,경력,24.0,연봉,42000000,45000000,25929,그 외 기타 금속가공업,COMPANY_MASTER_EXACT,MATCH,True,경상남도 창원시 마산합포구 진전면 대실로 189 (효종) 외 2필지,ENRICHED_FROM_FACTORY_REGISTER,POSSIBLE,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,C,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131112609040011
기계,2026Q2,우선점검,S4,기계,효종（주）,효종,효종(주),K131112609040010,조선의장품 제관원 모집,경남 창원시 마산합포구,마산합포구,2026-09-04,2026-09-30,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,경력,12.0,시급,16000,20000,25929,그 외 기타 금속가공업,COMPANY_MASTER_EXACT,MATCH,True,경상남도 창원시 마산합포구 진전면 대실로 189 (효종) 외 2필지,ENRICHED_FROM_FACTORY_REGISTER,POSSIBLE,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,C,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131112609040010
기계,2026Q2,우선점검,S4,기계,광림테크,광림테크,광림테크,K131112609040009,품질관리원,경남 창원시 마산합포구,마산합포구,2026-09-04,2026-09-30,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,경력,12.0,연봉,42000000,46000000,29293,주형 및 금형 제조업,COMPANY_MASTER_EXACT,MATCH,True,"경상남도 창원시 의창구 평산로 37 (팔용동, KPE)",ENRICHED_FROM_FACTORY_REGISTER,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,A,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131112609040009
