snapshot_id,crawl_timestamp,source_center,wanted_auth_no,company_raw,normalized_company,company_official,company_match_status,n_factories_matched,title_raw,region_raw,gu,in_scope,reg_date,reg_date_raw,reg_date_status,due_date,due_date_raw,due_date_status,wage_raw,wage_type,wage_min,wage_max,wage_unit,wage_parse_status,career_raw,career_type,career_min_months,career_parse_status,education_raw,cert_raw,posting_status,recruitment_count,recruitment_count_source,occupation,occupation_source,workplace_address_raw,workplace_address_enriched,address_source,address_reference_date,ksic_code,ksic_mid,ksic_name,ksic_revision,ksic_resolution_method,ksic_source,is_manufacturing,industrial_complex_match_status,industrial_complex_match_method,address_legal_dong,kicox_industry,kicox_mapping_status,kicox_mapping_confidence,kicox_mapping_note,duplicate_group_id,repost_candidate,repost_reason,source_url
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,마산고용복지+센터,K131112608210020,제일교통（주）,제일교통,,NO_MATCH,,창원시 준공영제 시내버스 정비원을 모집합니다.,경남 창원시 마산합포구,마산합포구,True,2026-08-21,26-08-21,PARSED,2026-10-20,26-10-20,PARSED,월급 280 만원 이상 ~ 300 만원 이하,월급,2800000,3000000,원,PARSED,경력 3년,경력,36.0,PARSED,학력무관,[인증],OUT_OF_PREVIOUS_SCOPE,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131112608210020
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,마산고용복지+센터,K131112608210019,공간도감,공간도감,,NO_MATCH,,[공간도감]인테리어 현장관리 감독자를 모집합니다.,경남 창원시 마산회원구,마산회원구,True,2026-08-21,26-08-21,PARSED,2026-10-20,26-10-20,PARSED,월급 250 만원 이상 ~ 300 만원 이하,월급,2500000,3000000,원,PARSED,경력 1년,경력,12.0,PARSED,학력무관,[인증],OUT_OF_PREVIOUS_SCOPE,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131112608210019
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,마산고용복지+센터,KF10792608210009,해피싱글벙글노인복지센터,해피싱글벙글노인복지센터,,NO_MATCH,,재가요양보호사,경남 창원시 마산합포구,마산합포구,True,2026-08-21,26-08-21,PARSED,2026-10-20,26-10-20,PARSED,"시급 10,320 원 이상",시급,10320,10320,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],OUT_OF_PREVIOUS_SCOPE,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=KF10792608210009
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,마산고용복지+센터,KF10792608210001,빌리지포유 통합요양센터,빌리지포유통합요양센터,,NO_MATCH,,간호사 모집,경남 창원시 마산회원구,마산회원구,True,2026-08-21,26-08-21,PARSED,2026-10-19,26-10-19,PARSED,월급 260 만원 이상 ~ 280 만원 이하,월급,2600000,2800000,원,PARSED,경력 3년,경력,36.0,PARSED,학력무관,[인증],OUT_OF_PREVIOUS_SCOPE,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=KF10792608210001
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,마산고용복지+센터,K131112608210001,행복가득한재가노인복지센터,행복가득한재가노인복지센터,,NO_MATCH,,구암북 12길 112 그린 빌라 거주 어르신 돌보실 재가 요양보호사 모집합니다,경남 창원시 마산회원구,마산회원구,True,2026-08-21,26-08-21,PARSED,2026-10-19,26-10-19,PARSED,"시급 10,320 원 이상 ~ 10,320 원 이하",시급,10320,10320,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],OUT_OF_PREVIOUS_SCOPE,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131112608210001
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,마산고용복지+센터,K131112608200055,육림축산유통,육림축산유통,육림축산유통,MATCH,1.0,단체급식 제조 사무원 모집,경남 창원시 마산합포구,마산합포구,True,2026-08-20,26-08-20,PARSED,2026-10-19,26-10-19,PARSED,월급 280 만원 이상,월급,2800000,2800000,원,PARSED,경력 1년,경력,12.0,PARSED,학력무관,[인증],OUT_OF_PREVIOUS_SCOPE,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,경상남도 창원시 마산합포구 진북면 진북산업로 354,ENRICHED_FROM_FACTORY_REGISTER,2024-12-31,10122,10,육류 포장육 및 냉동육 가공업 (가금류 제외),KSIC 11차,COMPANY_MASTER_EXACT,ENRICHED_FROM_FACTORY_REGISTER,True,POSSIBLE,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,마산합포구 진북면,음식료,MAPPED,A,direct,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131112608200055
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,마산고용복지+센터,KF10792608200008,새암어린이집,새암어린이집,,NO_MATCH,,(월영동) 새암어린이집 담임교사 모집,경남 창원시 마산합포구,마산합포구,True,2026-08-20,26-08-20,PARSED,2026-10-19,26-10-19,PARSED,월급 216 만원 이상 ~ 216 만원 이하,월급,2160000,2160000,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],OUT_OF_PREVIOUS_SCOPE,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=KF10792608200008
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,마산고용복지+센터,K131112608200045,상록엔젤어린이집,상록엔젤어린이집,,NO_MATCH,,시간연장반담임교사,경남 창원시 마산합포구,마산합포구,True,2026-08-20,26-08-20,PARSED,2026-09-30,26-09-30,PARSED,월급 114 만원 이상,월급,1140000,1140000,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],OUT_OF_PREVIOUS_SCOPE,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131112608200045
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,마산고용복지+센터,KF10792608200007,의료법인 위더스의료재단（위더스병원）,의료법인위더스의료재단위더스병원,,NO_MATCH,,위더스병원 선임 및 후임영양사 구인합니다.,경남 창원시 마산합포구,마산합포구,True,2026-08-20,26-08-20,PARSED,2026-10-19,26-10-19,PARSED,월급 210 만원 이상 ~ 240 만원 이하,월급,2100000,2400000,원,PARSED,경력 1년,경력,12.0,PARSED,학력무관,[인증],OUT_OF_PREVIOUS_SCOPE,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=KF10792608200007
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,마산고용복지+센터,K131112608200042,삼일테크(주),삼일테크,삼일테크(주),MATCH,1.0,생산직 사원 모집,경남 창원시 마산회원구,마산회원구,True,2026-08-20,26-08-20,PARSED,2026-10-19,26-10-19,PARSED,"시급 10,320 원 이상 ~ 10,320 원 이하",시급,10320,10320,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],OUT_OF_PREVIOUS_SCOPE,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,경상남도 창원시 마산회원구 자유무역3길 72 (양덕동) 외 1필지,ENRICHED_FROM_FACTORY_REGISTER,2024-12-31,29150,29,"산업용 오븐, 노 및 노용 버너 제조업",KSIC 11차,COMPANY_MASTER_EXACT,ENRICHED_FROM_FACTORY_REGISTER,True,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,마산회원구 (양덕동,기계,MAPPED,A,direct,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131112608200042
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,마산고용복지+센터,K131112608200035,광운상사,광운상사,,NO_MATCH,,하이카(집게차) 기사모집,경남 창원시 마산회원구,마산회원구,True,2026-08-20,26-08-20,PARSED,2026-10-19,26-10-19,PARSED,월급 350 만원 이상,월급,3500000,3500000,원,PARSED,경력 2년,경력,24.0,PARSED,학력무관,[인증],OUT_OF_PREVIOUS_SCOPE,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131112608200035
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,마산고용복지+센터,K131112608200033,마산수산업협동조합,마산수산업협동조합,마산수산업협동조합,MATCH,2.0,마산수협 계약직 직원채용,경남 창원시 마산합포구,마산합포구,True,2026-08-20,26-08-20,PARSED,2026-10-19,26-10-19,PARSED,월급 280 만원 이상 ~ 280 만원 이하,월급,2800000,2800000,원,PARSED,신입,신입,0.0,PARSED,학력무관,[인증],OUT_OF_PREVIOUS_SCOPE,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,10211,10,"수산동물 훈제, 조리 및 유사 조제식품 제조업",KSIC 11차,COMPANY_MASTER_EXACT,ENRICHED_FROM_FACTORY_REGISTER,True,UNKNOWN,NO_RELIABLE_ADDRESS,,음식료,MAPPED,A,direct,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131112608200033
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,마산고용복지+센터,K131112608200029,（주）삼호엠．테크,삼호엠테크,(주)삼호엠.테크,MATCH,1.0,"CNC선반, MCT가공사원 모집",경남 창원시 마산회원구,마산회원구,True,2026-08-20,26-08-20,PARSED,2026-10-19,26-10-19,PARSED,"시급 10,320 원 이상",시급,10320,10320,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],OUT_OF_PREVIOUS_SCOPE,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,경상남도 창원시 마산회원구 내서읍 중리공단로 45 ((상호없음)),ENRICHED_FROM_FACTORY_REGISTER,2024-12-31,25924,25,절삭가공 및 유사처리업,KSIC 11차,COMPANY_MASTER_EXACT,ENRICHED_FROM_FACTORY_REGISTER,True,POSSIBLE,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,마산회원구 내서읍,기계,MAPPED,C,ambiguous,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131112608200029
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,마산고용복지+센터,K131112608200016,(주) 에이치엠티,에이치엠티,(주)에이치엠티,MULTI,2.0,"선박 구조 설계, 기본 설계, 도면 설계 엔지니어 (CAD) 채용 합니다.",경남 창원시 마산합포구,마산합포구,True,2026-08-20,26-08-20,PARSED,2026-09-30,26-09-30,PARSED,"연봉 5,000 만원 이상",연봉,50000000,50000000,원,PARSED,경력 1년,경력,12.0,PARSED,학력무관,[인증],OUT_OF_PREVIOUS_SCOPE,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131112608200016
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,마산고용복지+센터,K131112608200015,주식회사태우,태우,,NO_MATCH,,건설업 경리사무원(경력2년이상) 모집합니다.,경남 창원시 마산합포구,마산합포구,True,2026-08-20,26-08-20,PARSED,2026-09-21,26-09-21,PARSED,"연봉 3,000 만원 이상 ~ 3,500 만원 이하",연봉,30000000,35000000,원,PARSED,경력 2년,경력,24.0,PARSED,학력무관,[인증],OUT_OF_PREVIOUS_SCOPE,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131112608200015
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,마산고용복지+센터,K131112608200008,주식회사용강테크,용강테크,용강테크,MATCH,2.0,(주) 용강테크 품질관리 사원(경력직) 채용 합니다.,경남 창원시 마산회원구,마산회원구,True,2026-08-20,26-08-20,PARSED,2026-09-28,26-09-28,PARSED,"연봉 4,000 만원 이상",연봉,40000000,40000000,원,PARSED,경력 1년,경력,12.0,PARSED,학력무관,[인증],OUT_OF_PREVIOUS_SCOPE,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,25924,25,절삭가공 및 유사처리업,KSIC 11차,COMPANY_MASTER_EXACT,ENRICHED_FROM_FACTORY_REGISTER,True,UNKNOWN,NO_RELIABLE_ADDRESS,,기계,MAPPED,C,ambiguous,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131112608200008
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,마산고용복지+센터,K131112608200003,마산장애인자립생활센터,마산장애인자립생활센터,,NO_MATCH,,마산장애인자립생활센터 장애인활동지원사업 전담인력 담당자 채용,경남 창원시 마산회원구,마산회원구,True,2026-08-20,26-08-20,PARSED,2026-09-30,26-09-30,PARSED,월급 223 만원 이상 ~ 223 만원 이하,월급,2230000,2230000,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],OUT_OF_PREVIOUS_SCOPE,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131112608200003
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,마산고용복지+센터,KF10792608200002,더행복한재가복지센터,더행복한재가복지센터,,NO_MATCH,,재가방문 요양보호사 구인 (삼계),경남 창원시 마산회원구,마산회원구,True,2026-08-20,26-08-20,PARSED,2026-10-18,26-10-18,PARSED,"시급 10,320 원 이상",시급,10320,10320,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],OUT_OF_PREVIOUS_SCOPE,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=KF10792608200002
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,마산고용복지+센터,KF10792608200001,더행복한재가복지센터,더행복한재가복지센터,,NO_MATCH,,재가방문 요양보호사 구인(진전 양촌),경남 창원시 마산합포구,마산합포구,True,2026-08-20,26-08-20,PARSED,2026-10-18,26-10-18,PARSED,"시급 13,000 원 이상",시급,13000,13000,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],OUT_OF_PREVIOUS_SCOPE,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=KF10792608200001
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,마산고용복지+센터,K131112608190032,현대지게차경남판매 주식회사,현대지게차경남판매,,NO_MATCH,,HD 현대 사이트솔루션 국내영업 창원판매 AS 정비사 채용합니다.,경남 창원시 마산회원구,마산회원구,True,2026-08-19,26-08-19,PARSED,2026-10-18,26-10-18,PARSED,"연봉 3,000 만원 이상 ~ 4,000 만원 이하",연봉,30000000,40000000,원,PARSED,경력 2년,경력,24.0,PARSED,학력무관,[인증],OUT_OF_PREVIOUS_SCOPE,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131112608190032
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,마산고용복지+센터,KF10532608190007,에스제이이노베이션,에스제이이노베이션,,NO_MATCH,,방산용 케이블/ 하네스 생산직 모집,경남 창원시 마산회원구,마산회원구,True,2026-08-19,26-08-19,PARSED,2026-10-18,26-10-18,PARSED,"연봉 2,600 만원 이상 ~ 2,600 만원 이하",연봉,26000000,26000000,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],OUT_OF_PREVIOUS_SCOPE,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=KF10532608190007
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,마산고용복지+센터,K131112608190021,(주)페리만&티젠,페리만티젠,(주)페리만&티젠,MATCH,1.0,(주)페리만&티젠 자재/생관팀 경력직원 모집,경남 창원시 마산회원구,마산회원구,True,2026-08-19,26-08-19,PARSED,2026-10-18,26-10-18,PARSED,"연봉 3,400 만원 이상",연봉,34000000,34000000,원,PARSED,경력 3년,경력,36.0,PARSED,학력무관,[인증],OUT_OF_PREVIOUS_SCOPE,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,"경상남도 창원시 마산회원구 봉암공단13길 23-14 (봉암동, (주)티젠)",ENRICHED_FROM_FACTORY_REGISTER,2024-12-31,31322,31,항공기용 부품 제조업,KSIC 11차,COMPANY_MASTER_EXACT,ENRICHED_FROM_FACTORY_REGISTER,True,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,마산회원구 (봉암동,운송장비,MAPPED,A,direct,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131112608190021
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,마산고용복지+센터,KF10792608190010,(주)가유,가유,(주)가유,MATCH,1.0,CNC/MCT 생산직 채용(주야2교대),경남 창원시 마산회원구,마산회원구,True,2026-08-19,26-08-19,PARSED,2026-10-18,26-10-18,PARSED,"시급 10,320 원 이상",시급,10320,10320,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],OUT_OF_PREVIOUS_SCOPE,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,경상남도 창원시 마산회원구 자유무역3길 143 (양덕동),ENRICHED_FROM_FACTORY_REGISTER,2024-12-31,29142,29,기어 및 동력전달장치 제조업,KSIC 11차,COMPANY_MASTER_EXACT,ENRICHED_FROM_FACTORY_REGISTER,True,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,마산회원구 (양덕동,기계,MAPPED,A,direct,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=KF10792608190010
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,마산고용복지+센터,KF10792608190008,빌리지포유 통합요양센터,빌리지포유통합요양센터,,NO_MATCH,,요양원 요양보호사 팀장 모집,경남 창원시 마산회원구,마산회원구,True,2026-08-19,26-08-19,PARSED,2026-10-17,26-10-17,PARSED,월급 300 만원 이상 ~ 300 만원 이하,월급,3000000,3000000,원,PARSED,경력 5년,경력,60.0,PARSED,학력무관,[인증],OUT_OF_PREVIOUS_SCOPE,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=KF10792608190008
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,마산고용복지+센터,KF10802608190002,경남노인통합지원센터,경남노인통합지원센터,,NO_MATCH,,[노인맞춤돌봄사업] 퇴원환자 단기집중 서비스 요양보호사 모집,경남 창원시 마산회원구,마산회원구,True,2026-08-19,26-08-19,PARSED,2026-10-18,26-10-18,PARSED,"시급 16,410 원 이상",시급,16410,16410,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],OUT_OF_PREVIOUS_SCOPE,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,RG00008,True,동일기업·동일공고명 복수 공고,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=KF10802608190002
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,마산고용복지+센터,KF10792608190002,(의료)청아의료재단청아병원,의료청아의료재단청아병원,,NO_MATCH,,간호사 채용(내시경실 근무가능자),경남 창원시 마산회원구,마산회원구,True,2026-08-19,26-08-19,PARSED,2026-10-18,26-10-18,PARSED,월급 230 만원 이상,월급,2300000,2300000,원,PARSED,경력 1년,경력,12.0,PARSED,학력무관,[인증],OUT_OF_PREVIOUS_SCOPE,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=KF10792608190002
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,마산고용복지+센터,KEC0132608180004,주식회사 삼구에프에스,삼구에프에스,,NO_MATCH,,신세계백화점 마산점 직원식당 주조리원 채용,경남 창원시 마산합포구,마산합포구,True,2026-08-18,26-08-18,PARSED,2026-10-17,26-10-17,PARSED,"시급 10,800 원 이상",시급,10800,10800,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],OUT_OF_PREVIOUS_SCOPE,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=KEC0132608180004
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,마산고용복지+센터,K131112608180055,에스엠테크원,에스엠테크원,,NO_MATCH,,CNC 선반 경력자 구인합니다,경남 창원시 마산회원구,마산회원구,True,2026-08-18,26-08-18,PARSED,2026-09-30,26-09-30,PARSED,"시급 11,000 원 이상",시급,11000,11000,원,PARSED,경력 3년,경력,36.0,PARSED,학력무관,[인증],OUT_OF_PREVIOUS_SCOPE,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131112608180055
